"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"","All Races","Delaware","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","59828","."
"Males","All Races","District of Columbia","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","17713","."
"Females","All Races","District of Columbia","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","19771","."
"","All Races","District of Columbia","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","37484","."
"Males","All Races","Florida","Both","15-19 yrs","2014","2014","Suicide Injury","2014","63","603255","10.44"
"Females","All Races","Florida","Both","15-19 yrs","2014","2014","Suicide Injury","2014","25","569567","4.39"
"","All Races","Florida","Both","15-19 yrs","2014","2014","Suicide Injury","2014","88","1172822","7.5"
"Males","All Races","Georgia","Both","15-19 yrs","2014","2014","Suicide Injury","2014","33","356694","9.25"
"Females","All Races","Georgia","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","340675","."
"","All Races","Georgia","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","697369","."
"Males","All Races","Hawaii","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","41363","."
"Females","All Races","Hawaii","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","38656","."
"","All Races","Hawaii","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","80019","."
"Males","All Races","Idaho","Both","15-19 yrs","2014","2014","Suicide Injury","2014","12","59190","20.27"
"Females","All Races","Idaho","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","56361","."
"","All Races","Idaho","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","115551","."
"Males","All Races","Illinois","Both","15-19 yrs","2014","2014","Suicide Injury","2014","50","440954","11.34"
"Females","All Races","Illinois","Both","15-19 yrs","2014","2014","Suicide Injury","2014","10","419966","2.38"
"","All Races","Illinois","Both","15-19 yrs","2014","2014","Suicide Injury","2014","60","860920","6.97"
"Males","All Races","Indiana","Both","15-19 yrs","2014","2014","Suicide Injury","2014","33","233314","14.14"
"Females","All Races","Indiana","Both","15-19 yrs","2014","2014","Suicide Injury","2014","10","222470","4.49"
"","All Races","Indiana","Both","15-19 yrs","2014","2014","Suicide Injury","2014","43","455784","9.43"
"Males","All Races","Iowa","Both","15-19 yrs","2014","2014","Suicide Injury","2014","17","109699","15.5"
"Females","All Races","Iowa","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","103915","."
"","All Races","Iowa","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","213614","."
"Males","All Races","Kansas","Both","15-19 yrs","2014","2014","Suicide Injury","2014","15","103477","14.5"
"Females","All Races","Kansas","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","97103","."
"","All Races","Kansas","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","200580","."
"Males","All Races","Kentucky","Both","15-19 yrs","2014","2014","Suicide Injury","2014","18","146107","12.32"
"Females","All Races","Kentucky","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","138364","."
"","All Races","Kentucky","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","284471","."
"Males","All Races","Louisiana","Both","15-19 yrs","2014","2014","Suicide Injury","2014","28","153086","18.29"
"Females","All Races","Louisiana","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","147287","."
"","All Races","Louisiana","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","300373","."
"Males","All Races","Maine","Both","15-19 yrs","2014","2014","Suicide Injury","2014","11","42128","26.11"
"Females","All Races","Maine","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","39622","."
"","All Races","Maine","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","81750","."
"Males","All Races","Maryland","Both","15-19 yrs","2014","2014","Suicide Injury","2014","19","197248","9.63"
"Females","All Races","Maryland","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","189704","."
"","All Races","Maryland","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","386952","."
"Males","All Races","Massachusetts","Both","15-19 yrs","2014","2014","Suicide Injury","2014","19","230807","8.23"
"Females","All Races","Massachusetts","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","228028","."
"","All Races","Massachusetts","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","458835","."
"Males","All Races","Michigan","Both","15-19 yrs","2014","2014","Suicide Injury","2014","54","346350","15.59"
"Females","All Races","Michigan","Both","15-19 yrs","2014","2014","Suicide Injury","2014","14","330059","4.24"
"","All Races","Michigan","Both","15-19 yrs","2014","2014","Suicide Injury","2014","68","676409","10.05"
"Males","All Races","Minnesota","Both","15-19 yrs","2014","2014","Suicide Injury","2014","44","181381","24.26"
"Females","All Races","Minnesota","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","174690","."
"","All Races","Minnesota","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","356071","."
"Males","All Races","Mississippi","Both","15-19 yrs","2014","2014","Suicide Injury","2014","11","105571","10.42"
"Females","All Races","Mississippi","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","101632","."
"","All Races","Mississippi","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","207203","."
"Males","All Races","Missouri","Both","15-19 yrs","2014","2014","Suicide Injury","2014","32","203387","15.73"
"Females","All Races","Missouri","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","192217","."
"","All Races","Missouri","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","395604","."
"Males","All Races","Montana","Both","15-19 yrs","2014","2014","Suicide Injury","2014","10","33371","29.97"
"Females","All Races","Montana","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","30567","."
"","All Races","Montana","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","63938","."
"Males","All Races","Nebraska","Both","15-19 yrs","2014","2014","Suicide Injury","2014","11","65481","16.8"
"Females","All Races","Nebraska","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","62614","."
"","All Races","Nebraska","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","128095","."
"Males","All Races","Nevada","Both","15-19 yrs","2014","2014","Suicide Injury","2014","16","90293","17.72"
"Females","All Races","Nevada","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","85286","."
"","All Races","Nevada","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","175579","."
"Males","All Races","New Hampshire","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","45593","."
"Females","All Races","New Hampshire","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","43800","."
"","All Races","New Hampshire","Both","15-19 yrs","2014","2014","Suicide Injury","2014","10","89393","11.19"
"Males","All Races","New Jersey","Both","15-19 yrs","2014","2014","Suicide Injury","2014","20","297042","6.73"
"Females","All Races","New Jersey","Both","15-19 yrs","2014","2014","Suicide Injury","2014","14","279907","5"
"","All Races","New Jersey","Both","15-19 yrs","2014","2014","Suicide Injury","2014","34","576949","5.89"
"Males","All Races","New Mexico","Both","15-19 yrs","2014","2014","Suicide Injury","2014","12","71289","16.83"
"Females","All Races","New Mexico","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","67342","."
"","All Races","New Mexico","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","138631","."
"Males","All Races","New York","Both","15-19 yrs","2014","2014","Suicide Injury","2014","48","643454","7.46"
"Females","All Races","New York","Both","15-19 yrs","2014","2014","Suicide Injury","2014","19","620486","3.06"
"","All Races","New York","Both","15-19 yrs","2014","2014","Suicide Injury","2014","67","1263940","5.3"
"Males","All Races","North Carolina","Both","15-19 yrs","2014","2014","Suicide Injury","2014","52","333052","15.61"
"Females","All Races","North Carolina","Both","15-19 yrs","2014","2014","Suicide Injury","2014","15","319379","4.7"
"","All Races","North Carolina","Both","15-19 yrs","2014","2014","Suicide Injury","2014","67","652431","10.27"
"Males","All Races","North Dakota","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","25486","."
"Females","All Races","North Dakota","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","23635","."
"","All Races","North Dakota","Both","15-19 yrs","2014","2014","Suicide Injury","2014","12","49121","24.43"
"Males","All Races","Ohio","Both","15-19 yrs","2014","2014","Suicide Injury","2014","37","395603","9.35"
"Females","All Races","Ohio","Both","15-19 yrs","2014","2014","Suicide Injury","2014","21","377370","5.56"
"","All Races","Ohio","Both","15-19 yrs","2014","2014","Suicide Injury","2014","58","772973","7.5"
"Males","All Races","Oklahoma","Both","15-19 yrs","2014","2014","Suicide Injury","2014","33","132956","24.82"
"Females","All Races","Oklahoma","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","124684","."
"","All Races","Oklahoma","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","257640","."
"Males","All Races","Oregon","Both","15-19 yrs","2014","2014","Suicide Injury","2014","26","124984","20.8"
"Females","All Races","Oregon","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","119127","."
"","All Races","Oregon","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","244111","."
"Males","All Races","Pennsylvania","Both","15-19 yrs","2014","2014","Suicide Injury","2014","43","426578","10.08"
"Females","All Races","Pennsylvania","Both","15-19 yrs","2014","2014","Suicide Injury","2014","12","410174","2.93"
"","All Races","Pennsylvania","Both","15-19 yrs","2014","2014","Suicide Injury","2014","55","836752","6.57"
"Males","All Races","Rhode Island","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","37034","."
"Females","All Races","Rhode Island","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","37350","."
"","All Races","Rhode Island","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","74384","."
"Males","All Races","South Carolina","Both","15-19 yrs","2014","2014","Suicide Injury","2014","27","159841","16.89"
"Females","All Races","South Carolina","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","151137","."
"","All Races","South Carolina","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","310978","."
"Males","All Races","South Dakota","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","29448","."
"Females","All Races","South Dakota","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","27677","."
"","All Races","South Dakota","Both","15-19 yrs","2014","2014","Suicide Injury","2014","10","57125","17.51"
"Males","All Races","Tennessee","Both","15-19 yrs","2014","2014","Suicide Injury","2014","38","214294","17.73"
"Females","All Races","Tennessee","Both","15-19 yrs","2014","2014","Suicide Injury","2014","10","204125","4.9"
"","All Races","Tennessee","Both","15-19 yrs","2014","2014","Suicide Injury","2014","48","418419","11.47"
"Males","All Races","Texas","Both","15-19 yrs","2014","2014","Suicide Injury","2014","134","980070","13.67"
"Females","All Races","Texas","Both","15-19 yrs","2014","2014","Suicide Injury","2014","37","929070","3.98"
"","All Races","Texas","Both","15-19 yrs","2014","2014","Suicide Injury","2014","171","1909140","8.96"
"Males","All Races","Utah","Both","15-19 yrs","2014","2014","Suicide Injury","2014","37","115377","32.07"
"Females","All Races","Utah","Both","15-19 yrs","2014","2014","Suicide Injury","2014","18","111432","16.15"
"","All Races","Utah","Both","15-19 yrs","2014","2014","Suicide Injury","2014","55","226809","24.25"
"Males","All Races","Vermont","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","22533","."
"Females","All Races","Vermont","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","21541","."
"","All Races","Vermont","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","44074","."
"Males","All Races","Virginia","Both","15-19 yrs","2014","2014","Suicide Injury","2014","43","273348","15.73"
"Females","All Races","Virginia","Both","15-19 yrs","2014","2014","Suicide Injury","2014","13","263623","4.93"
"","All Races","Virginia","Both","15-19 yrs","2014","2014","Suicide Injury","2014","56","536971","10.43"
"Males","All Races","Washington","Both","15-19 yrs","2014","2014","Suicide Injury","2014","33","225679","14.62"
"Females","All Races","Washington","Both","15-19 yrs","2014","2014","Suicide Injury","2014","10","213451","4.68"
"","All Races","Washington","Both","15-19 yrs","2014","2014","Suicide Injury","2014","43","439130","9.79"
"Males","All Races","West Virginia","Both","15-19 yrs","2014","2014","Suicide Injury","2014","14","57052","24.54"
"Females","All Races","West Virginia","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","53895","."
"","All Races","West Virginia","Both","15-19 yrs","2014","2014","Suicide Injury","2014","S","110947","."
"Males","All Races","Wisconsin","Both","15-19 yrs","2014","2014","Suicide Injury","2014","33","195433","16.89"
"Females","All Races","Wisconsin","Both","15-19 yrs","2014","2014","Suicide Injury","2014","13","187388","6.94"
"","All Races","Wisconsin","Both","15-19 yrs","2014","2014","Suicide Injury","2014","46","382821","12.02"
"Males","All Races","Wyoming","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","19136","."
"Females","All Races","Wyoming","Both","15-19 yrs","2014","2014","Suicide Injury","2014","P","17842","."
"","All Races","Wyoming","Both","15-19 yrs","2014","2014","Suicide Injury","2014","11","36978","29.75"
"Males","All Races","Alabama","Both","20-24 yrs","2014","2014","Suicide Injury","2014","33","177058","18.64"
"Females","All Races","Alabama","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","175341","."
"","All Races","Alabama","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","352399","."
"Males","All Races","Alaska","Both","20-24 yrs","2014","2014","Suicide Injury","2014","18","36481","49.34"
"Females","All Races","Alaska","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","26279","."
"","All Races","Alaska","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","62760","."
"Males","All Races","Arizona","Both","20-24 yrs","2014","2014","Suicide Injury","2014","76","253968","29.93"
"Females","All Races","Arizona","Both","20-24 yrs","2014","2014","Suicide Injury","2014","12","236089","5.08"
"","All Races","Arizona","Both","20-24 yrs","2014","2014","Suicide Injury","2014","88","490057","17.96"
"Males","All Races","Arkansas","Both","20-24 yrs","2014","2014","Suicide Injury","2014","32","107105","29.88"
"Females","All Races","Arkansas","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","103781","."
"","All Races","Arkansas","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","210886","."
"Males","All Races","California","Both","20-24 yrs","2014","2014","Suicide Injury","2014","230","1515173","15.18"
"Females","All Races","California","Both","20-24 yrs","2014","2014","Suicide Injury","2014","52","1413006","3.68"
"","All Races","California","Both","20-24 yrs","2014","2014","Suicide Injury","2014","282","2928179","9.63"
"Males","All Races","Colorado","Both","20-24 yrs","2014","2014","Suicide Injury","2014","69","200910","34.34"
"Females","All Races","Colorado","Both","20-24 yrs","2014","2014","Suicide Injury","2014","18","182590","9.86"
"","All Races","Colorado","Both","20-24 yrs","2014","2014","Suicide Injury","2014","87","383500","22.69"
"Males","All Races","Connecticut","Both","20-24 yrs","2014","2014","Suicide Injury","2014","26","126416","20.57"
"Females","All Races","Connecticut","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","117074","."
"","All Races","Connecticut","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","243490","."
"Males","All Races","Delaware","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","32684","."
"Females","All Races","Delaware","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","31582","."
"","All Races","Delaware","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","64266","."
"Males","All Races","District of Columbia","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","27342","."
"Females","All Races","District of Columbia","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","31424","."
"","All Races","District of Columbia","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","58766","."
"Males","All Races","Florida","Both","20-24 yrs","2014","2014","Suicide Injury","2014","150","672444","22.31"
"Females","All Races","Florida","Both","20-24 yrs","2014","2014","Suicide Injury","2014","29","643797","4.5"
"","All Races","Florida","Both","20-24 yrs","2014","2014","Suicide Injury","2014","179","1316241","13.6"
"Males","All Races","Georgia","Both","20-24 yrs","2014","2014","Suicide Injury","2014","86","379323","22.67"
"Females","All Races","Georgia","Both","20-24 yrs","2014","2014","Suicide Injury","2014","13","361409","3.6"
"","All Races","Georgia","Both","20-24 yrs","2014","2014","Suicide Injury","2014","99","740732","13.37"
"Males","All Races","Hawaii","Both","20-24 yrs","2014","2014","Suicide Injury","2014","20","59784","33.45"
"Females","All Races","Hawaii","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","45749","."
"","All Races","Hawaii","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","105533","."
"Males","All Races","Idaho","Both","20-24 yrs","2014","2014","Suicide Injury","2014","24","58825","40.8"
"Females","All Races","Idaho","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","53594","."
"","All Races","Idaho","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","112419","."
"Males","All Races","Illinois","Both","20-24 yrs","2014","2014","Suicide Injury","2014","95","460650","20.62"
"Females","All Races","Illinois","Both","20-24 yrs","2014","2014","Suicide Injury","2014","19","445990","4.26"
"","All Races","Illinois","Both","20-24 yrs","2014","2014","Suicide Injury","2014","114","906640","12.57"
"Males","All Races","Indiana","Both","20-24 yrs","2014","2014","Suicide Injury","2014","68","246280","27.61"
"Females","All Races","Indiana","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","239650","."
"","All Races","Indiana","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","485930","."
"Males","All Races","Iowa","Both","20-24 yrs","2014","2014","Suicide Injury","2014","36","118992","30.25"
"Females","All Races","Iowa","Both","20-24 yrs","2014","2014","Suicide Injury","2014","11","112341","9.79"
"","All Races","Iowa","Both","20-24 yrs","2014","2014","Suicide Injury","2014","47","231333","20.32"
"Males","All Races","Kansas","Both","20-24 yrs","2014","2014","Suicide Injury","2014","28","116920","23.95"
"Females","All Races","Kansas","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","104331","."
"","All Races","Kansas","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","221251","."
"Males","All Races","Kentucky","Both","20-24 yrs","2014","2014","Suicide Injury","2014","43","162274","26.5"
"Females","All Races","Kentucky","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","153854","."
"","All Races","Kentucky","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","316128","."
"Males","All Races","Louisiana","Both","20-24 yrs","2014","2014","Suicide Injury","2014","42","175844","23.88"
"Females","All Races","Louisiana","Both","20-24 yrs","2014","2014","Suicide Injury","2014","13","173598","7.49"
"","All Races","Louisiana","Both","20-24 yrs","2014","2014","Suicide Injury","2014","55","349442","15.74"
"Males","All Races","Maine","Both","20-24 yrs","2014","2014","Suicide Injury","2014","12","40272","29.8"
"Females","All Races","Maine","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","38586","."
"","All Races","Maine","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","78858","."
"Males","All Races","Maryland","Both","20-24 yrs","2014","2014","Suicide Injury","2014","43","205499","20.92"
"Females","All Races","Maryland","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","198136","."
"","All Races","Maryland","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","403635","."
"Males","All Races","Massachusetts","Both","20-24 yrs","2014","2014","Suicide Injury","2014","28","247462","11.31"
"Females","All Races","Massachusetts","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","246508","."
"","All Races","Massachusetts","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","493970","."
"Males","All Races","Michigan","Both","20-24 yrs","2014","2014","Suicide Injury","2014","105","372038","28.22"
"Females","All Races","Michigan","Both","20-24 yrs","2014","2014","Suicide Injury","2014","18","359689","5"
"","All Races","Michigan","Both","20-24 yrs","2014","2014","Suicide Injury","2014","123","731727","16.81"
"Males","All Races","Minnesota","Both","20-24 yrs","2014","2014","Suicide Injury","2014","39","185184","21.06"
"Females","All Races","Minnesota","Both","20-24 yrs","2014","2014","Suicide Injury","2014","14","179357","7.81"
"","All Races","Minnesota","Both","20-24 yrs","2014","2014","Suicide Injury","2014","53","364541","14.54"
"Males","All Races","Mississippi","Both","20-24 yrs","2014","2014","Suicide Injury","2014","25","114735","21.79"
"Females","All Races","Mississippi","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","111925","."
"","All Races","Mississippi","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","226660","."
"Males","All Races","Missouri","Both","20-24 yrs","2014","2014","Suicide Injury","2014","62","220528","28.11"
"Females","All Races","Missouri","Both","20-24 yrs","2014","2014","Suicide Injury","2014","13","214395","6.06"
"","All Races","Missouri","Both","20-24 yrs","2014","2014","Suicide Injury","2014","75","434923","17.24"
"Males","All Races","Montana","Both","20-24 yrs","2014","2014","Suicide Injury","2014","17","39207","43.36"
"Females","All Races","Montana","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","35355","."
"","All Races","Montana","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","74562","."
"Males","All Races","Nebraska","Both","20-24 yrs","2014","2014","Suicide Injury","2014","18","71142","25.3"
"Females","All Races","Nebraska","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","67239","."
"","All Races","Nebraska","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","138381","."
"Males","All Races","Nevada","Both","20-24 yrs","2014","2014","Suicide Injury","2014","29","96522","30.04"
"Females","All Races","Nevada","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","93004","."
"","All Races","Nevada","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","189526","."
"Males","All Races","New Hampshire","Both","20-24 yrs","2014","2014","Suicide Injury","2014","17","45916","37.02"
"Females","All Races","New Hampshire","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","44229","."
"","All Races","New Hampshire","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","90145","."
"Males","All Races","New Jersey","Both","20-24 yrs","2014","2014","Suicide Injury","2014","46","295042","15.59"
"Females","All Races","New Jersey","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","279598","."
"","All Races","New Jersey","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","574640","."
"Males","All Races","New Mexico","Both","20-24 yrs","2014","2014","Suicide Injury","2014","36","80120","44.93"
"Females","All Races","New Mexico","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","73037","."
"","All Races","New Mexico","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","153157","."
"Males","All Races","New York","Both","20-24 yrs","2014","2014","Suicide Injury","2014","107","726463","14.73"
"Females","All Races","New York","Both","20-24 yrs","2014","2014","Suicide Injury","2014","19","718433","2.64"
"","All Races","New York","Both","20-24 yrs","2014","2014","Suicide Injury","2014","126","1444896","8.72"
"Males","All Races","North Carolina","Both","20-24 yrs","2014","2014","Suicide Injury","2014","73","376287","19.4"
"Females","All Races","North Carolina","Both","20-24 yrs","2014","2014","Suicide Injury","2014","22","342307","6.43"
"","All Races","North Carolina","Both","20-24 yrs","2014","2014","Suicide Injury","2014","95","718594","13.22"
"Males","All Races","North Dakota","Both","20-24 yrs","2014","2014","Suicide Injury","2014","16","38474","41.59"
"Females","All Races","North Dakota","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","32640","."
"","All Races","North Dakota","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","71114","."
"Males","All Races","Ohio","Both","20-24 yrs","2014","2014","Suicide Injury","2014","96","399564","24.03"
"Females","All Races","Ohio","Both","20-24 yrs","2014","2014","Suicide Injury","2014","18","391417","4.6"
"","All Races","Ohio","Both","20-24 yrs","2014","2014","Suicide Injury","2014","114","790981","14.41"
"Males","All Races","Oklahoma","Both","20-24 yrs","2014","2014","Suicide Injury","2014","43","149144","28.83"
"Females","All Races","Oklahoma","Both","20-24 yrs","2014","2014","Suicide Injury","2014","19","140405","13.53"
"","All Races","Oklahoma","Both","20-24 yrs","2014","2014","Suicide Injury","2014","62","289549","21.41"
"Males","All Races","Oregon","Both","20-24 yrs","2014","2014","Suicide Injury","2014","44","135760","32.41"
"Females","All Races","Oregon","Both","20-24 yrs","2014","2014","Suicide Injury","2014","12","132274","9.07"
"","All Races","Oregon","Both","20-24 yrs","2014","2014","Suicide Injury","2014","56","268034","20.89"
"Males","All Races","Pennsylvania","Both","20-24 yrs","2014","2014","Suicide Injury","2014","107","441773","24.22"
"Females","All Races","Pennsylvania","Both","20-24 yrs","2014","2014","Suicide Injury","2014","22","428339","5.14"
"","All Races","Pennsylvania","Both","20-24 yrs","2014","2014","Suicide Injury","2014","129","870112","14.83"
"Males","All Races","Rhode Island","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","40683","."
"Females","All Races","Rhode Island","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","40014","."
"","All Races","Rhode Island","Both","20-24 yrs","2014","2014","Suicide Injury","2014","10","80697","12.39"
"Males","All Races","South Carolina","Both","20-24 yrs","2014","2014","Suicide Injury","2014","46","181811","25.3"
"Females","All Races","South Carolina","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","171606","."
"","All Races","South Carolina","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","353417","."
"Males","All Races","South Dakota","Both","20-24 yrs","2014","2014","Suicide Injury","2014","19","32096","59.2"
"Females","All Races","South Dakota","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","29403","."
"","All Races","South Dakota","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","61499","."
"Males","All Races","Tennessee","Both","20-24 yrs","2014","2014","Suicide Injury","2014","70","235390","29.74"
"Females","All Races","Tennessee","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","231126","."
"","All Races","Tennessee","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","466516","."
"Males","All Races","Texas","Both","20-24 yrs","2014","2014","Suicide Injury","2014","220","1034936","21.26"
"Females","All Races","Texas","Both","20-24 yrs","2014","2014","Suicide Injury","2014","52","971073","5.35"
"","All Races","Texas","Both","20-24 yrs","2014","2014","Suicide Injury","2014","272","2006009","13.56"
"Males","All Races","Utah","Both","20-24 yrs","2014","2014","Suicide Injury","2014","43","126450","34.01"
"Females","All Races","Utah","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","122197","."
"","All Races","Utah","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","248647","."
"Males","All Races","Vermont","Both","20-24 yrs","2014","2014","Suicide Injury","2014","12","24052","49.89"
"Females","All Races","Vermont","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","22445","."
"","All Races","Vermont","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","46497","."
"Males","All Races","Virginia","Both","20-24 yrs","2014","2014","Suicide Injury","2014","70","312324","22.41"
"Females","All Races","Virginia","Both","20-24 yrs","2014","2014","Suicide Injury","2014","13","291777","4.46"
"","All Races","Virginia","Both","20-24 yrs","2014","2014","Suicide Injury","2014","83","604101","13.74"
"Males","All Races","Washington","Both","20-24 yrs","2014","2014","Suicide Injury","2014","72","260564","27.63"
"Females","All Races","Washington","Both","20-24 yrs","2014","2014","Suicide Injury","2014","11","237069","4.64"
"","All Races","Washington","Both","20-24 yrs","2014","2014","Suicide Injury","2014","83","497633","16.68"
"Males","All Races","West Virginia","Both","20-24 yrs","2014","2014","Suicide Injury","2014","24","63237","37.95"
"Females","All Races","West Virginia","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","61417","."
"","All Races","West Virginia","Both","20-24 yrs","2014","2014","Suicide Injury","2014","S","124654","."
"Males","All Races","Wisconsin","Both","20-24 yrs","2014","2014","Suicide Injury","2014","57","205798","27.7"
"Females","All Races","Wisconsin","Both","20-24 yrs","2014","2014","Suicide Injury","2014","14","200234","6.99"
"","All Races","Wisconsin","Both","20-24 yrs","2014","2014","Suicide Injury","2014","71","406032","17.49"
"Males","All Races","Wyoming","Both","20-24 yrs","2014","2014","Suicide Injury","2014","P","22977","."
