Sex,Race,State,Ethnicity,Age Group,First Year,Last Year,Cause of Death,Year,Deaths,Population,Crude Rate
Females,All Races,Massachusetts,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,240777,.
,All Races,Massachusetts,Both,20-24 yrs,2011,2011,Suicide Injury,2011,S,480834,.
Males,All Races,Michigan,Both,20-24 yrs,2011,2011,Suicide Injury,2011,89,353316,25.19
Females,All Races,Michigan,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,344155,.
,All Races,Michigan,Both,20-24 yrs,2011,2011,Suicide Injury,2011,S,697471,.
Males,All Races,Minnesota,Both,20-24 yrs,2011,2011,Suicide Injury,2011,50,181355,27.57
Females,All Races,Minnesota,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,173253,.
,All Races,Minnesota,Both,20-24 yrs,2011,2011,Suicide Injury,2011,S,354608,.
Males,All Races,Mississippi,Both,20-24 yrs,2011,2011,Suicide Injury,2011,26,109425,23.76
Females,All Races,Mississippi,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,109021,.
,All Races,Mississippi,Both,20-24 yrs,2011,2011,Suicide Injury,2011,S,218446,.
Males,All Races,Missouri,Both,20-24 yrs,2011,2011,Suicide Injury,2011,70,211598,33.08
Females,All Races,Missouri,Both,20-24 yrs,2011,2011,Suicide Injury,2011,10,209414,4.78
,All Races,Missouri,Both,20-24 yrs,2011,2011,Suicide Injury,2011,80,421012,19
Males,All Races,Montana,Both,20-24 yrs,2011,2011,Suicide Injury,2011,14,35685,39.23
Females,All Races,Montana,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,33228,.
,All Races,Montana,Both,20-24 yrs,2011,2011,Suicide Injury,2011,S,68913,.
Males,All Races,Nebraska,Both,20-24 yrs,2011,2011,Suicide Injury,2011,14,66421,21.08
Females,All Races,Nebraska,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,63200,.
,All Races,Nebraska,Both,20-24 yrs,2011,2011,Suicide Injury,2011,S,129621,.
Males,All Races,Nevada,Both,20-24 yrs,2011,2011,Suicide Injury,2011,30,93836,31.97
Females,All Races,Nevada,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,89835,.
,All Races,Nevada,Both,20-24 yrs,2011,2011,Suicide Injury,2011,S,183671,.
Males,All Races,New Hampshire,Both,20-24 yrs,2011,2011,Suicide Injury,2011,18,43747,41.15
Females,All Races,New Hampshire,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,41588,.
,All Races,New Hampshire,Both,20-24 yrs,2011,2011,Suicide Injury,2011,S,85335,.
Males,All Races,New Jersey,Both,20-24 yrs,2011,2011,Suicide Injury,2011,39,284470,13.71
Females,All Races,New Jersey,Both,20-24 yrs,2011,2011,Suicide Injury,2011,11,265200,4.15
,All Races,New Jersey,Both,20-24 yrs,2011,2011,Suicide Injury,2011,50,549670,9.1
Males,All Races,New Mexico,Both,20-24 yrs,2011,2011,Suicide Injury,2011,29,75741,38.29
Females,All Races,New Mexico,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,71639,.
,All Races,New Mexico,Both,20-24 yrs,2011,2011,Suicide Injury,2011,S,147380,.
Males,All Races,New York,Both,20-24 yrs,2011,2011,Suicide Injury,2011,104,726074,14.32
Females,All Races,New York,Both,20-24 yrs,2011,2011,Suicide Injury,2011,30,711503,4.22
,All Races,New York,Both,20-24 yrs,2011,2011,Suicide Injury,2011,134,1437577,9.32
Males,All Races,North Carolina,Both,20-24 yrs,2011,2011,Suicide Injury,2011,80,341891,23.4
Females,All Races,North Carolina,Both,20-24 yrs,2011,2011,Suicide Injury,2011,12,332746,3.61
,All Races,North Carolina,Both,20-24 yrs,2011,2011,Suicide Injury,2011,92,674637,13.64
Males,All Races,North Dakota,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,32529,.
Females,All Races,North Dakota,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,28294,.
,All Races,North Dakota,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,60823,.
Males,All Races,Ohio,Both,20-24 yrs,2011,2011,Suicide Injury,2011,97,393363,24.66
Females,All Races,Ohio,Both,20-24 yrs,2011,2011,Suicide Injury,2011,20,386858,5.17
,All Races,Ohio,Both,20-24 yrs,2011,2011,Suicide Injury,2011,117,780221,15
Males,All Races,Oklahoma,Both,20-24 yrs,2011,2011,Suicide Injury,2011,42,141301,29.72
Females,All Races,Oklahoma,Both,20-24 yrs,2011,2011,Suicide Injury,2011,14,135473,10.33
,All Races,Oklahoma,Both,20-24 yrs,2011,2011,Suicide Injury,2011,56,276774,20.23
Males,All Races,Oregon,Both,20-24 yrs,2011,2011,Suicide Injury,2011,40,132732,30.14
Females,All Races,Oregon,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,128924,.
,All Races,Oregon,Both,20-24 yrs,2011,2011,Suicide Injury,2011,S,261656,.
Males,All Races,Pennsylvania,Both,20-24 yrs,2011,2011,Suicide Injury,2011,113,449938,25.11
Females,All Races,Pennsylvania,Both,20-24 yrs,2011,2011,Suicide Injury,2011,16,437879,3.65
,All Races,Pennsylvania,Both,20-24 yrs,2011,2011,Suicide Injury,2011,129,887817,14.53
Males,All Races,Rhode Island,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,42324,.
Females,All Races,Rhode Island,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,41476,.
,All Races,Rhode Island,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,83800,.
Males,All Races,South Carolina,Both,20-24 yrs,2011,2011,Suicide Injury,2011,40,173067,23.11
Females,All Races,South Carolina,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,169774,.
,All Races,South Carolina,Both,20-24 yrs,2011,2011,Suicide Injury,2011,S,342841,.
Males,All Races,South Dakota,Both,20-24 yrs,2011,2011,Suicide Injury,2011,14,29989,46.68
Females,All Races,South Dakota,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,28066,.
,All Races,South Dakota,Both,20-24 yrs,2011,2011,Suicide Injury,2011,S,58055,.
Males,All Races,Tennessee,Both,20-24 yrs,2011,2011,Suicide Injury,2011,47,220844,21.28
Females,All Races,Tennessee,Both,20-24 yrs,2011,2011,Suicide Injury,2011,11,220936,4.98
,All Races,Tennessee,Both,20-24 yrs,2011,2011,Suicide Injury,2011,58,441780,13.13
Males,All Races,Texas,Both,20-24 yrs,2011,2011,Suicide Injury,2011,205,961667,21.32
Females,All Races,Texas,Both,20-24 yrs,2011,2011,Suicide Injury,2011,40,913929,4.38
,All Races,Texas,Both,20-24 yrs,2011,2011,Suicide Injury,2011,245,1875596,13.06
Males,All Races,Utah,Both,20-24 yrs,2011,2011,Suicide Injury,2011,39,117747,33.12
Females,All Races,Utah,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,116449,.
,All Races,Utah,Both,20-24 yrs,2011,2011,Suicide Injury,2011,S,234196,.
Males,All Races,Vermont,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,22968,.
Females,All Races,Vermont,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,21155,.
,All Races,Vermont,Both,20-24 yrs,2011,2011,Suicide Injury,2011,11,44123,24.93
Males,All Races,Virginia,Both,20-24 yrs,2011,2011,Suicide Injury,2011,70,299490,23.37
Females,All Races,Virginia,Both,20-24 yrs,2011,2011,Suicide Injury,2011,22,282798,7.78
,All Races,Virginia,Both,20-24 yrs,2011,2011,Suicide Injury,2011,92,582288,15.8
Males,All Races,Washington,Both,20-24 yrs,2011,2011,Suicide Injury,2011,58,247208,23.46
Females,All Races,Washington,Both,20-24 yrs,2011,2011,Suicide Injury,2011,15,231644,6.48
,All Races,Washington,Both,20-24 yrs,2011,2011,Suicide Injury,2011,73,478852,15.24
Males,All Races,West Virginia,Both,20-24 yrs,2011,2011,Suicide Injury,2011,22,62383,35.27
Females,All Races,West Virginia,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,60034,.
,All Races,West Virginia,Both,20-24 yrs,2011,2011,Suicide Injury,2011,S,122417,.
Males,All Races,Wisconsin,Both,20-24 yrs,2011,2011,Suicide Injury,2011,52,197730,26.3
Females,All Races,Wisconsin,Both,20-24 yrs,2011,2011,Suicide Injury,2011,19,189472,10.03
,All Races,Wisconsin,Both,20-24 yrs,2011,2011,Suicide Injury,2011,71,387202,18.34
Males,All Races,Wyoming,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,21520,.
Females,All Races,Wyoming,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,19535,.
,All Races,Wyoming,Both,20-24 yrs,2011,2011,Suicide Injury,2011,P,41055,.
Males,All Races,Alabama,Both,25-29 yrs,2011,2011,Suicide Injury,2011,50,153043,32.67
Females,All Races,Alabama,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,157228,.
,All Races,Alabama,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,310271,.
Males,All Races,Alaska,Both,25-29 yrs,2011,2011,Suicide Injury,2011,17,30495,55.75
Females,All Races,Alaska,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,27262,.
,All Races,Alaska,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,57757,.
Males,All Races,Arizona,Both,25-29 yrs,2011,2011,Suicide Injury,2011,76,226531,33.55
Females,All Races,Arizona,Both,25-29 yrs,2011,2011,Suicide Injury,2011,11,212299,5.18
,All Races,Arizona,Both,25-29 yrs,2011,2011,Suicide Injury,2011,87,438830,19.83
Males,All Races,Arkansas,Both,25-29 yrs,2011,2011,Suicide Injury,2011,29,96129,30.17
Females,All Races,Arkansas,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,95518,.
,All Races,Arkansas,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,191647,.
Males,All Races,California,Both,25-29 yrs,2011,2011,Suicide Injury,2011,228,1427331,15.97
Females,All Races,California,Both,25-29 yrs,2011,2011,Suicide Injury,2011,54,1346272,4.01
,All Races,California,Both,25-29 yrs,2011,2011,Suicide Injury,2011,282,2773603,10.17
Males,All Races,Colorado,Both,25-29 yrs,2011,2011,Suicide Injury,2011,62,194994,31.8
Females,All Races,Colorado,Both,25-29 yrs,2011,2011,Suicide Injury,2011,29,183439,15.81
,All Races,Colorado,Both,25-29 yrs,2011,2011,Suicide Injury,2011,91,378433,24.05
Males,All Races,Connecticut,Both,25-29 yrs,2011,2011,Suicide Injury,2011,19,110846,17.14
Females,All Races,Connecticut,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,108056,.
,All Races,Connecticut,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,218902,.
Males,All Races,Delaware,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,29332,.
Females,All Races,Delaware,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,29130,.
,All Races,Delaware,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,58462,.
Males,All Races,District of Columbia,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,34251,.
Females,All Races,District of Columbia,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,40191,.
,All Races,District of Columbia,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,74442,.
Males,All Races,Florida,Both,25-29 yrs,2011,2011,Suicide Injury,2011,146,613402,23.8
Females,All Races,Florida,Both,25-29 yrs,2011,2011,Suicide Injury,2011,39,595625,6.55
,All Races,Florida,Both,25-29 yrs,2011,2011,Suicide Injury,2011,185,1209027,15.3
Males,All Races,Georgia,Both,25-29 yrs,2011,2011,Suicide Injury,2011,77,336246,22.9
Females,All Races,Georgia,Both,25-29 yrs,2011,2011,Suicide Injury,2011,21,338464,6.2
,All Races,Georgia,Both,25-29 yrs,2011,2011,Suicide Injury,2011,98,674710,14.52
Males,All Races,Hawaii,Both,25-29 yrs,2011,2011,Suicide Injury,2011,17,52053,32.66
Females,All Races,Hawaii,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,47611,.
,All Races,Hawaii,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,99664,.
Males,All Races,Idaho,Both,25-29 yrs,2011,2011,Suicide Injury,2011,14,54560,25.66
Females,All Races,Idaho,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,51656,.
,All Races,Idaho,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,106216,.
Males,All Races,Illinois,Both,25-29 yrs,2011,2011,Suicide Injury,2011,84,455197,18.45
Females,All Races,Illinois,Both,25-29 yrs,2011,2011,Suicide Injury,2011,18,449582,4
,All Races,Illinois,Both,25-29 yrs,2011,2011,Suicide Injury,2011,102,904779,11.27
Males,All Races,Indiana,Both,25-29 yrs,2011,2011,Suicide Injury,2011,60,209445,28.65
Females,All Races,Indiana,Both,25-29 yrs,2011,2011,Suicide Injury,2011,12,208002,5.77
,All Races,Indiana,Both,25-29 yrs,2011,2011,Suicide Injury,2011,72,417447,17.25
Males,All Races,Iowa,Both,25-29 yrs,2011,2011,Suicide Injury,2011,24,101205,23.71
Females,All Races,Iowa,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,95791,.
,All Races,Iowa,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,196996,.
Males,All Races,Kansas,Both,25-29 yrs,2011,2011,Suicide Injury,2011,26,100319,25.92
Females,All Races,Kansas,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,96811,.
,All Races,Kansas,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,197130,.
Males,All Races,Kentucky,Both,25-29 yrs,2011,2011,Suicide Injury,2011,49,142197,34.46
Females,All Races,Kentucky,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,139594,.
,All Races,Kentucky,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,281791,.
Males,All Races,Louisiana,Both,25-29 yrs,2011,2011,Suicide Injury,2011,37,168368,21.98
Females,All Races,Louisiana,Both,25-29 yrs,2011,2011,Suicide Injury,2011,15,168157,8.92
,All Races,Louisiana,Both,25-29 yrs,2011,2011,Suicide Injury,2011,52,336525,15.45
Males,All Races,Maine,Both,25-29 yrs,2011,2011,Suicide Injury,2011,13,36801,35.33
Females,All Races,Maine,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,37052,.
,All Races,Maine,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,73853,.
Males,All Races,Maryland,Both,25-29 yrs,2011,2011,Suicide Injury,2011,42,199544,21.05
Females,All Races,Maryland,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,203132,.
,All Races,Maryland,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,402676,.
Males,All Races,Massachusetts,Both,25-29 yrs,2011,2011,Suicide Injury,2011,32,226399,14.13
Females,All Races,Massachusetts,Both,25-29 yrs,2011,2011,Suicide Injury,2011,10,230018,4.35
,All Races,Massachusetts,Both,25-29 yrs,2011,2011,Suicide Injury,2011,42,456417,9.2
Males,All Races,Michigan,Both,25-29 yrs,2011,2011,Suicide Injury,2011,78,294995,26.44
Females,All Races,Michigan,Both,25-29 yrs,2011,2011,Suicide Injury,2011,17,292356,5.81
,All Races,Michigan,Both,25-29 yrs,2011,2011,Suicide Injury,2011,95,587351,16.17
Males,All Races,Minnesota,Both,25-29 yrs,2011,2011,Suicide Injury,2011,45,187143,24.05
Females,All Races,Minnesota,Both,25-29 yrs,2011,2011,Suicide Injury,2011,10,184490,5.42
,All Races,Minnesota,Both,25-29 yrs,2011,2011,Suicide Injury,2011,55,371633,14.8
Males,All Races,Mississippi,Both,25-29 yrs,2011,2011,Suicide Injury,2011,22,97643,22.53
Females,All Races,Mississippi,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,99833,.
,All Races,Mississippi,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,197476,.
Males,All Races,Missouri,Both,25-29 yrs,2011,2011,Suicide Injury,2011,50,201810,24.78
Females,All Races,Missouri,Both,25-29 yrs,2011,2011,Suicide Injury,2011,13,201680,6.45
,All Races,Missouri,Both,25-29 yrs,2011,2011,Suicide Injury,2011,63,403490,15.61
Males,All Races,Montana,Both,25-29 yrs,2011,2011,Suicide Injury,2011,13,32926,39.48
Females,All Races,Montana,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,31129,.
,All Races,Montana,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,64055,.
Males,All Races,Nebraska,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,65643,.
Females,All Races,Nebraska,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,62950,.
,All Races,Nebraska,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,128593,.
Males,All Races,Nevada,Both,25-29 yrs,2011,2011,Suicide Injury,2011,22,99407,22.13
Females,All Races,Nevada,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,95366,.
,All Races,Nevada,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,194773,.
Males,All Races,New Hampshire,Both,25-29 yrs,2011,2011,Suicide Injury,2011,10,37975,26.33
Females,All Races,New Hampshire,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,36608,.
,All Races,New Hampshire,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,74583,.
Males,All Races,New Jersey,Both,25-29 yrs,2011,2011,Suicide Injury,2011,37,282783,13.08
Females,All Races,New Jersey,Both,25-29 yrs,2011,2011,Suicide Injury,2011,12,277207,4.33
,All Races,New Jersey,Both,25-29 yrs,2011,2011,Suicide Injury,2011,49,559990,8.75
Males,All Races,New Mexico,Both,25-29 yrs,2011,2011,Suicide Injury,2011,32,72330,44.24
Females,All Races,New Mexico,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,68908,.
,All Races,New Mexico,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,141238,.
Males,All Races,New York,Both,25-29 yrs,2011,2011,Suicide Injury,2011,119,697875,17.05
Females,All Races,New York,Both,25-29 yrs,2011,2011,Suicide Injury,2011,27,712284,3.79
,All Races,New York,Both,25-29 yrs,2011,2011,Suicide Injury,2011,146,1410159,10.35
Males,All Races,North Carolina,Both,25-29 yrs,2011,2011,Suicide Injury,2011,76,312568,24.31
Females,All Races,North Carolina,Both,25-29 yrs,2011,2011,Suicide Injury,2011,19,317910,5.98
,All Races,North Carolina,Both,25-29 yrs,2011,2011,Suicide Injury,2011,95,630478,15.07
Males,All Races,North Dakota,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,27422,.
Females,All Races,North Dakota,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,23763,.
,All Races,North Dakota,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,51185,.
Males,All Races,Ohio,Both,25-29 yrs,2011,2011,Suicide Injury,2011,91,359228,25.33
Females,All Races,Ohio,Both,25-29 yrs,2011,2011,Suicide Injury,2011,21,360600,5.82
,All Races,Ohio,Both,25-29 yrs,2011,2011,Suicide Injury,2011,112,719828,15.56
Males,All Races,Oklahoma,Both,25-29 yrs,2011,2011,Suicide Injury,2011,45,135558,33.2
Females,All Races,Oklahoma,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,130742,.
,All Races,Oklahoma,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,266300,.
Males,All Races,Oregon,Both,25-29 yrs,2011,2011,Suicide Injury,2011,46,133333,34.5
Females,All Races,Oregon,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,130793,.
,All Races,Oregon,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,264126,.
Males,All Races,Pennsylvania,Both,25-29 yrs,2011,2011,Suicide Injury,2011,115,404114,28.46
Females,All Races,Pennsylvania,Both,25-29 yrs,2011,2011,Suicide Injury,2011,19,396713,4.79
,All Races,Pennsylvania,Both,25-29 yrs,2011,2011,Suicide Injury,2011,134,800827,16.73
Males,All Races,Rhode Island,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,33751,.
Females,All Races,Rhode Island,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,33040,.
,All Races,Rhode Island,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,66791,.
Males,All Races,South Carolina,Both,25-29 yrs,2011,2011,Suicide Injury,2011,37,151634,24.4
Females,All Races,South Carolina,Both,25-29 yrs,2011,2011,Suicide Injury,2011,10,152431,6.56
,All Races,South Carolina,Both,25-29 yrs,2011,2011,Suicide Injury,2011,47,304065,15.46
Males,All Races,South Dakota,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,29152,.
Females,All Races,South Dakota,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,26809,.
,All Races,South Dakota,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,55961,.
Males,All Races,Tennessee,Both,25-29 yrs,2011,2011,Suicide Injury,2011,64,206490,30.99
Females,All Races,Tennessee,Both,25-29 yrs,2011,2011,Suicide Injury,2011,15,210841,7.11
,All Races,Tennessee,Both,25-29 yrs,2011,2011,Suicide Injury,2011,79,417331,18.93
Males,All Races,Texas,Both,25-29 yrs,2011,2011,Suicide Injury,2011,206,954225,21.59
Females,All Races,Texas,Both,25-29 yrs,2011,2011,Suicide Injury,2011,39,925747,4.21
,All Races,Texas,Both,25-29 yrs,2011,2011,Suicide Injury,2011,245,1879972,13.03
Males,All Races,Utah,Both,25-29 yrs,2011,2011,Suicide Injury,2011,32,114078,28.05
Females,All Races,Utah,Both,25-29 yrs,2011,2011,Suicide Injury,2011,19,109034,17.43
,All Races,Utah,Both,25-29 yrs,2011,2011,Suicide Injury,2011,51,223112,22.86
Males,All Races,Vermont,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,17911,.
Females,All Races,Vermont,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,17748,.
,All Races,Vermont,Both,25-29 yrs,2011,2011,Suicide Injury,2011,10,35659,28.04
Males,All Races,Virginia,Both,25-29 yrs,2011,2011,Suicide Injury,2011,71,289183,24.55
Females,All Races,Virginia,Both,25-29 yrs,2011,2011,Suicide Injury,2011,11,284844,3.86
,All Races,Virginia,Both,25-29 yrs,2011,2011,Suicide Injury,2011,82,574027,14.29
Males,All Races,Washington,Both,25-29 yrs,2011,2011,Suicide Injury,2011,73,248183,29.41
Females,All Races,Washington,Both,25-29 yrs,2011,2011,Suicide Injury,2011,19,238315,7.97
,All Races,Washington,Both,25-29 yrs,2011,2011,Suicide Injury,2011,92,486498,18.91
Males,All Races,West Virginia,Both,25-29 yrs,2011,2011,Suicide Injury,2011,16,54790,29.2
Females,All Races,West Virginia,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,52675,.
,All Races,West Virginia,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,107465,.
Males,All Races,Wisconsin,Both,25-29 yrs,2011,2011,Suicide Injury,2011,48,187924,25.54
Females,All Races,Wisconsin,Both,25-29 yrs,2011,2011,Suicide Injury,2011,18,182426,9.87
,All Races,Wisconsin,Both,25-29 yrs,2011,2011,Suicide Injury,2011,66,370350,17.82
Males,All Races,Wyoming,Both,25-29 yrs,2011,2011,Suicide Injury,2011,13,21629,60.1
Females,All Races,Wyoming,Both,25-29 yrs,2011,2011,Suicide Injury,2011,P,19468,.
,All Races,Wyoming,Both,25-29 yrs,2011,2011,Suicide Injury,2011,S,41097,.
Males,All Races,Alabama,Both,30-34 yrs,2011,2011,Suicide Injury,2011,45,149537,30.09
Females,All Races,Alabama,Both,30-34 yrs,2011,2011,Suicide Injury,2011,15,154726,9.69
,All Races,Alabama,Both,30-34 yrs,2011,2011,Suicide Injury,2011,60,304263,19.72
Males,All Races,Alaska,Both,30-34 yrs,2011,2011,Suicide Injury,2011,P,26118,.
Females,All Races,Alaska,Both,30-34 yrs,2011,2011,Suicide Injury,2011,P,24012,.
,All Races,Alaska,Both,30-34 yrs,2011,2011,Suicide Injury,2011,P,50130,.
Males,All Races,Arizona,Both,30-34 yrs,2011,2011,Suicide Injury,2011,65,217571,29.88
Females,All Races,Arizona,Both,30-34 yrs,2011,2011,Suicide Injury,2011,22,208768,10.54
,All Races,Arizona,Both,30-34 yrs,2011,2011,Suicide Injury,2011,87,426339,20.41
Males,All Races,Arkansas,Both,30-34 yrs,2011,2011,Suicide Injury,2011,25,94747,26.39
Females,All Races,Arkansas,Both,30-34 yrs,2011,2011,Suicide Injury,2011,P,94062,.
,All Races,Arkansas,Both,30-34 yrs,2011,2011,Suicide Injury,2011,S,188809,.
Males,All Races,California,Both,30-34 yrs,2011,2011,Suicide Injury,2011,230,1338696,17.18
Females,All Races,California,Both,30-34 yrs,2011,2011,Suicide Injury,2011,55,1299910,4.23
,All Races,California,Both,30-34 yrs,2011,2011,Suicide Injury,2011,285,2638606,10.8
Males,All Races,Colorado,Both,30-34 yrs,2011,2011,Suicide Injury,2011,48,187996,25.53
Females,All Races,Colorado,Both,30-34 yrs,2011,2011,Suicide Injury,2011,14,178931,7.82
,All Races,Colorado,Both,30-34 yrs,2011,2011,Suicide Injury,2011,62,366927,16.9
Males,All Races,Connecticut,Both,30-34 yrs,2011,2011,Suicide Injury,2011,18,104357,17.25
Females,All Races,Connecticut,Both,30-34 yrs,2011,2011,Suicide Injury,2011,P,106381,.
,All Races,Connecticut,Both,30-34 yrs,2011,2011,Suicide Injury,2011,S,210738,.
Males,All Races,Delaware,Both,30-34 yrs,2011,2011,Suicide Injury,2011,P,27411,.
Females,All Races,Delaware,Both,30-34 yrs,2011,2011,Suicide Injury,2011,P,28554,.
,All Races,Delaware,Both,30-34 yrs,2011,2011,Suicide Injury,2011,P,55965,.
Males,All Races,District of Columbia,Both,30-34 yrs,2011,2011,Suicide Injury,2011,P,29277,.
Females,All Races,District of Columbia,Both,30-34 yrs,2011,2011,Suicide Injury,2011,P,31461,.
,All Races,District of Columbia,Both,30-34 yrs,2011,2011,Suicide Injury,2011,P,60738,.
Males,All Races,Florida,Both,30-34 yrs,2011,2011,Suicide Injury,2011,144,573889,25.09
Females,All Races,Florida,Both,30-34 yrs,2011,2011,Suicide Injury,2011,32,574050,5.57
,All Races,Florida,Both,30-34 yrs,2011,2011,Suicide Injury,2011,176,1147939,15.33
Males,All Races,Georgia,Both,30-34 yrs,2011,2011,Suicide Injury,2011,76,330603,22.99
Females,All Races,Georgia,Both,30-34 yrs,2011,2011,Suicide Injury,2011,19,344615,5.51
,All Races,Georgia,Both,30-34 yrs,2011,2011,Suicide Injury,2011,95,675218,14.07
Males,All Races,Hawaii,Both,30-34 yrs,2011,2011,Suicide Injury,2011,P,46863,.
Females,All Races,Hawaii,Both,30-34 yrs,2011,2011,Suicide Injury,2011,P,44831,.
,All Races,Hawaii,Both,30-34 yrs,2011,2011,Suicide Injury,2011,11,91694,12
Males,All Races,Idaho,Both,30-34 yrs,2011,2011,Suicide Injury,2011,11,53303,20.64
Females,All Races,Idaho,Both,30-34 yrs,2011,2011,Suicide Injury,2011,P,51403,.
,All Races,Idaho,Both,30-34 yrs,2011,2011,Suicide Injury,2011,S,104706,.
Males,All Races,Illinois,Both,30-34 yrs,2011,2011,Suicide Injury,2011,83,441061,18.82
Females,All Races,Illinois,Both,30-34 yrs,2011,2011,Suicide Injury,2011,22,439976,5
,All Races,Illinois,Both,30-34 yrs,2011,2011,Suicide Injury,2011,105,881037,11.92
Males,All Races,Indiana,Both,30-34 yrs,2011,2011,Suicide Injury,2011,70,209035,33.49
Females,All Races,Indiana,Both,30-34 yrs,2011,2011,Suicide Injury,2011,27,207537,13.01
,All Races,Indiana,Both,30-34 yrs,2011,2011,Suicide Injury,2011,97,416572,23.29
Males,All Races,Iowa,Both,30-34 yrs,2011,2011,Suicide Injury,2011,26,97980,26.54
Females,All Races,Iowa,Both,30-34 yrs,2011,2011,Suicide Injury,2011,P,94008,.
,All Races,Iowa,Both,30-34 yrs,2011,2011,Suicide Injury,2011,S,191988,.
