"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"Males","All Races","New Hampshire","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","45065","."
"Females","All Races","New Hampshire","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","43082","."
"","All Races","New Hampshire","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","88147","."
"Males","All Races","New Jersey","Both","15-19 yrs","2015","2015","Suicide Injury","2015","17","294882","5.77"
"Females","All Races","New Jersey","Both","15-19 yrs","2015","2015","Suicide Injury","2015","11","278433","3.95"
"","All Races","New Jersey","Both","15-19 yrs","2015","2015","Suicide Injury","2015","28","573315","4.88"
"Males","All Races","New Mexico","Both","15-19 yrs","2015","2015","Suicide Injury","2015","17","70911","23.97"
"Females","All Races","New Mexico","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","67104","."
"","All Races","New Mexico","Both","15-19 yrs","2015","2015","Suicide Injury","2015","S","138015","."
"Males","All Races","New York","Both","15-19 yrs","2015","2015","Suicide Injury","2015","42","636526","6.6"
"Females","All Races","New York","Both","15-19 yrs","2015","2015","Suicide Injury","2015","11","613322","1.79"
"","All Races","New York","Both","15-19 yrs","2015","2015","Suicide Injury","2015","53","1249848","4.24"
"Males","All Races","North Carolina","Both","15-19 yrs","2015","2015","Suicide Injury","2015","43","336625","12.77"
"Females","All Races","North Carolina","Both","15-19 yrs","2015","2015","Suicide Injury","2015","15","324276","4.63"
"","All Races","North Carolina","Both","15-19 yrs","2015","2015","Suicide Injury","2015","58","660901","8.78"
"Males","All Races","North Dakota","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","25699","."
"Females","All Races","North Dakota","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","23745","."
"","All Races","North Dakota","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","49444","."
"Males","All Races","Ohio","Both","15-19 yrs","2015","2015","Suicide Injury","2015","61","394967","15.44"
"Females","All Races","Ohio","Both","15-19 yrs","2015","2015","Suicide Injury","2015","19","377056","5.04"
"","All Races","Ohio","Both","15-19 yrs","2015","2015","Suicide Injury","2015","80","772023","10.36"
"Males","All Races","Oklahoma","Both","15-19 yrs","2015","2015","Suicide Injury","2015","30","134736","22.27"
"Females","All Races","Oklahoma","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","126230","."
"","All Races","Oklahoma","Both","15-19 yrs","2015","2015","Suicide Injury","2015","S","260966","."
"Males","All Races","Oregon","Both","15-19 yrs","2015","2015","Suicide Injury","2015","25","125622","19.9"
"Females","All Races","Oregon","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","119930","."
"","All Races","Oregon","Both","15-19 yrs","2015","2015","Suicide Injury","2015","S","245552","."
"Males","All Races","Pennsylvania","Both","15-19 yrs","2015","2015","Suicide Injury","2015","54","422662","12.78"
"Females","All Races","Pennsylvania","Both","15-19 yrs","2015","2015","Suicide Injury","2015","17","407629","4.17"
"","All Races","Pennsylvania","Both","15-19 yrs","2015","2015","Suicide Injury","2015","71","830291","8.55"
"Males","All Races","Rhode Island","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","36566","."
"Females","All Races","Rhode Island","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","37093","."
"","All Races","Rhode Island","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","73659","."
"Males","All Races","South Carolina","Both","15-19 yrs","2015","2015","Suicide Injury","2015","21","162338","12.94"
"Females","All Races","South Carolina","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","153764","."
"","All Races","South Carolina","Both","15-19 yrs","2015","2015","Suicide Injury","2015","S","316102","."
"Males","All Races","South Dakota","Both","15-19 yrs","2015","2015","Suicide Injury","2015","10","29279","34.15"
"Females","All Races","South Dakota","Both","15-19 yrs","2015","2015","Suicide Injury","2015","10","27302","36.63"
"","All Races","South Dakota","Both","15-19 yrs","2015","2015","Suicide Injury","2015","20","56581","35.35"
"Males","All Races","Tennessee","Both","15-19 yrs","2015","2015","Suicide Injury","2015","31","215448","14.39"
"Females","All Races","Tennessee","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","205471","."
"","All Races","Tennessee","Both","15-19 yrs","2015","2015","Suicide Injury","2015","S","420919","."
"Males","All Races","Texas","Both","15-19 yrs","2015","2015","Suicide Injury","2015","128","995410","12.86"
"Females","All Races","Texas","Both","15-19 yrs","2015","2015","Suicide Injury","2015","53","944889","5.61"
"","All Races","Texas","Both","15-19 yrs","2015","2015","Suicide Injury","2015","181","1940299","9.33"
"Males","All Races","Utah","Both","15-19 yrs","2015","2015","Suicide Injury","2015","40","118886","33.65"
"Females","All Races","Utah","Both","15-19 yrs","2015","2015","Suicide Injury","2015","12","114923","10.44"
"","All Races","Utah","Both","15-19 yrs","2015","2015","Suicide Injury","2015","52","233809","22.24"
"Males","All Races","Vermont","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","22254","."
"Females","All Races","Vermont","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","21197","."
"","All Races","Vermont","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","43451","."
"Males","All Races","Virginia","Both","15-19 yrs","2015","2015","Suicide Injury","2015","38","274192","13.86"
"Females","All Races","Virginia","Both","15-19 yrs","2015","2015","Suicide Injury","2015","10","264140","3.79"
"","All Races","Virginia","Both","15-19 yrs","2015","2015","Suicide Injury","2015","48","538332","8.92"
"Males","All Races","Washington","Both","15-19 yrs","2015","2015","Suicide Injury","2015","52","226729","22.93"
"Females","All Races","Washington","Both","15-19 yrs","2015","2015","Suicide Injury","2015","12","213972","5.61"
"","All Races","Washington","Both","15-19 yrs","2015","2015","Suicide Injury","2015","64","440701","14.52"
"Males","All Races","West Virginia","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","56795","."
"Females","All Races","West Virginia","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","53893","."
"","All Races","West Virginia","Both","15-19 yrs","2015","2015","Suicide Injury","2015","10","110688","9.03"
"Males","All Races","Wisconsin","Both","15-19 yrs","2015","2015","Suicide Injury","2015","30","194997","15.38"
"Females","All Races","Wisconsin","Both","15-19 yrs","2015","2015","Suicide Injury","2015","14","187140","7.48"
"","All Races","Wisconsin","Both","15-19 yrs","2015","2015","Suicide Injury","2015","44","382137","11.51"
"Males","All Races","Wyoming","Both","15-19 yrs","2015","2015","Suicide Injury","2015","13","18826","69.05"
"Females","All Races","Wyoming","Both","15-19 yrs","2015","2015","Suicide Injury","2015","P","17491","."
"","All Races","Wyoming","Both","15-19 yrs","2015","2015","Suicide Injury","2015","S","36317","."
"Males","All Races","Alabama","Both","20-24 yrs","2015","2015","Suicide Injury","2015","46","172676","26.64"
"Females","All Races","Alabama","Both","20-24 yrs","2015","2015","Suicide Injury","2015","10","170945","5.85"
"","All Races","Alabama","Both","20-24 yrs","2015","2015","Suicide Injury","2015","56","343621","16.3"
"Males","All Races","Alaska","Both","20-24 yrs","2015","2015","Suicide Injury","2015","29","36647","79.13"
"Females","All Races","Alaska","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","25672","."
"","All Races","Alaska","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","62319","."
"Males","All Races","Arizona","Both","20-24 yrs","2015","2015","Suicide Injury","2015","67","252682","26.52"
"Females","All Races","Arizona","Both","20-24 yrs","2015","2015","Suicide Injury","2015","28","234579","11.94"
"","All Races","Arizona","Both","20-24 yrs","2015","2015","Suicide Injury","2015","95","487261","19.5"
"Males","All Races","Arkansas","Both","20-24 yrs","2015","2015","Suicide Injury","2015","35","105096","33.3"
"Females","All Races","Arkansas","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","101241","."
"","All Races","Arkansas","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","206337","."
"Males","All Races","California","Both","20-24 yrs","2015","2015","Suicide Injury","2015","244","1492757","16.35"
"Females","All Races","California","Both","20-24 yrs","2015","2015","Suicide Injury","2015","60","1390349","4.32"
"","All Races","California","Both","20-24 yrs","2015","2015","Suicide Injury","2015","304","2883106","10.54"
"Males","All Races","Colorado","Both","20-24 yrs","2015","2015","Suicide Injury","2015","81","205135","39.49"
"Females","All Races","Colorado","Both","20-24 yrs","2015","2015","Suicide Injury","2015","12","184932","6.49"
"","All Races","Colorado","Both","20-24 yrs","2015","2015","Suicide Injury","2015","93","390067","23.84"
"Males","All Races","Connecticut","Both","20-24 yrs","2015","2015","Suicide Injury","2015","14","127535","10.98"
"Females","All Races","Connecticut","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","119265","."
"","All Races","Connecticut","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","246800","."
"Males","All Races","Delaware","Both","20-24 yrs","2015","2015","Suicide Injury","2015","11","32085","34.28"
"Females","All Races","Delaware","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","30737","."
"","All Races","Delaware","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","62822","."
"Males","All Races","District of Columbia","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","27376","."
"Females","All Races","District of Columbia","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","32621","."
"","All Races","District of Columbia","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","59997","."
"Males","All Races","Florida","Both","20-24 yrs","2015","2015","Suicide Injury","2015","145","663109","21.87"
"Females","All Races","Florida","Both","20-24 yrs","2015","2015","Suicide Injury","2015","42","633236","6.63"
"","All Races","Florida","Both","20-24 yrs","2015","2015","Suicide Injury","2015","187","1296345","14.43"
"Males","All Races","Georgia","Both","20-24 yrs","2015","2015","Suicide Injury","2015","105","378786","27.72"
"Females","All Races","Georgia","Both","20-24 yrs","2015","2015","Suicide Injury","2015","14","358487","3.91"
"","All Races","Georgia","Both","20-24 yrs","2015","2015","Suicide Injury","2015","119","737273","16.14"
"Males","All Races","Hawaii","Both","20-24 yrs","2015","2015","Suicide Injury","2015","26","59596","43.63"
"Females","All Races","Hawaii","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","45073","."
"","All Races","Hawaii","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","104669","."
"Males","All Races","Idaho","Both","20-24 yrs","2015","2015","Suicide Injury","2015","27","58481","46.17"
"Females","All Races","Idaho","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","52872","."
"","All Races","Idaho","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","111353","."
"Males","All Races","Illinois","Both","20-24 yrs","2015","2015","Suicide Injury","2015","94","457567","20.54"
"Females","All Races","Illinois","Both","20-24 yrs","2015","2015","Suicide Injury","2015","20","442227","4.52"
"","All Races","Illinois","Both","20-24 yrs","2015","2015","Suicide Injury","2015","114","899794","12.67"
"Males","All Races","Indiana","Both","20-24 yrs","2015","2015","Suicide Injury","2015","63","245959","25.61"
"Females","All Races","Indiana","Both","20-24 yrs","2015","2015","Suicide Injury","2015","20","237767","8.41"
"","All Races","Indiana","Both","20-24 yrs","2015","2015","Suicide Injury","2015","83","483726","17.16"
"Males","All Races","Iowa","Both","20-24 yrs","2015","2015","Suicide Injury","2015","31","118818","26.09"
"Females","All Races","Iowa","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","112274","."
"","All Races","Iowa","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","231092","."
"Males","All Races","Kansas","Both","20-24 yrs","2015","2015","Suicide Injury","2015","35","118714","29.48"
"Females","All Races","Kansas","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","104470","."
"","All Races","Kansas","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","223184","."
"Males","All Races","Kentucky","Both","20-24 yrs","2015","2015","Suicide Injury","2015","46","160799","28.61"
"Females","All Races","Kentucky","Both","20-24 yrs","2015","2015","Suicide Injury","2015","10","150417","6.65"
"","All Races","Kentucky","Both","20-24 yrs","2015","2015","Suicide Injury","2015","56","311216","17.99"
"Males","All Races","Louisiana","Both","20-24 yrs","2015","2015","Suicide Injury","2015","45","172387","26.1"
"Females","All Races","Louisiana","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","168015","."
"","All Races","Louisiana","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","340402","."
"Males","All Races","Maine","Both","20-24 yrs","2015","2015","Suicide Injury","2015","10","39691","25.19"
"Females","All Races","Maine","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","37822","."
"","All Races","Maine","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","77513","."
"Males","All Races","Maryland","Both","20-24 yrs","2015","2015","Suicide Injury","2015","28","202754","13.81"
"Females","All Races","Maryland","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","196115","."
"","All Races","Maryland","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","398869","."
"Males","All Races","Massachusetts","Both","20-24 yrs","2015","2015","Suicide Injury","2015","35","247977","14.11"
"Females","All Races","Massachusetts","Both","20-24 yrs","2015","2015","Suicide Injury","2015","12","247165","4.86"
"","All Races","Massachusetts","Both","20-24 yrs","2015","2015","Suicide Injury","2015","47","495142","9.49"
"Males","All Races","Michigan","Both","20-24 yrs","2015","2015","Suicide Injury","2015","104","366688","28.36"
"Females","All Races","Michigan","Both","20-24 yrs","2015","2015","Suicide Injury","2015","16","352851","4.53"
"","All Races","Michigan","Both","20-24 yrs","2015","2015","Suicide Injury","2015","120","719539","16.68"
"Males","All Races","Minnesota","Both","20-24 yrs","2015","2015","Suicide Injury","2015","58","184881","31.37"
"Females","All Races","Minnesota","Both","20-24 yrs","2015","2015","Suicide Injury","2015","10","180007","5.56"
"","All Races","Minnesota","Both","20-24 yrs","2015","2015","Suicide Injury","2015","68","364888","18.64"
"Males","All Races","Mississippi","Both","20-24 yrs","2015","2015","Suicide Injury","2015","38","111895","33.96"
"Females","All Races","Mississippi","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","108890","."
"","All Races","Mississippi","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","220785","."
"Males","All Races","Missouri","Both","20-24 yrs","2015","2015","Suicide Injury","2015","60","218650","27.44"
"Females","All Races","Missouri","Both","20-24 yrs","2015","2015","Suicide Injury","2015","17","211519","8.04"
"","All Races","Missouri","Both","20-24 yrs","2015","2015","Suicide Injury","2015","77","430169","17.9"
"Males","All Races","Montana","Both","20-24 yrs","2015","2015","Suicide Injury","2015","14","39438","35.5"
"Females","All Races","Montana","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","35323","."
"","All Races","Montana","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","74761","."
"Males","All Races","Nebraska","Both","20-24 yrs","2015","2015","Suicide Injury","2015","26","71844","36.19"
"Females","All Races","Nebraska","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","67985","."
"","All Races","Nebraska","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","139829","."
"Males","All Races","Nevada","Both","20-24 yrs","2015","2015","Suicide Injury","2015","27","95816","28.18"
"Females","All Races","Nevada","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","92203","."
"","All Races","Nevada","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","188019","."
"Males","All Races","New Hampshire","Both","20-24 yrs","2015","2015","Suicide Injury","2015","11","46147","23.84"
"Females","All Races","New Hampshire","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","45122","."
"","All Races","New Hampshire","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","91269","."
"Males","All Races","New Jersey","Both","20-24 yrs","2015","2015","Suicide Injury","2015","43","293669","14.64"
"Females","All Races","New Jersey","Both","20-24 yrs","2015","2015","Suicide Injury","2015","17","280365","6.06"
"","All Races","New Jersey","Both","20-24 yrs","2015","2015","Suicide Injury","2015","60","574034","10.45"
"Males","All Races","New Mexico","Both","20-24 yrs","2015","2015","Suicide Injury","2015","38","78590","48.35"
"Females","All Races","New Mexico","Both","20-24 yrs","2015","2015","Suicide Injury","2015","12","71583","16.76"
"","All Races","New Mexico","Both","20-24 yrs","2015","2015","Suicide Injury","2015","50","150173","33.29"
"Males","All Races","New York","Both","20-24 yrs","2015","2015","Suicide Injury","2015","98","712749","13.75"
"Females","All Races","New York","Both","20-24 yrs","2015","2015","Suicide Injury","2015","29","708066","4.1"
"","All Races","New York","Both","20-24 yrs","2015","2015","Suicide Injury","2015","127","1420815","8.94"
"Males","All Races","North Carolina","Both","20-24 yrs","2015","2015","Suicide Injury","2015","82","378934","21.64"
"Females","All Races","North Carolina","Both","20-24 yrs","2015","2015","Suicide Injury","2015","15","340459","4.41"
"","All Races","North Carolina","Both","20-24 yrs","2015","2015","Suicide Injury","2015","97","719393","13.48"
"Males","All Races","North Dakota","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","39036","."
"Females","All Races","North Dakota","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","33257","."
"","All Races","North Dakota","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","72293","."
"Males","All Races","Ohio","Both","20-24 yrs","2015","2015","Suicide Injury","2015","118","394546","29.91"
"Females","All Races","Ohio","Both","20-24 yrs","2015","2015","Suicide Injury","2015","12","385410","3.11"
"","All Races","Ohio","Both","20-24 yrs","2015","2015","Suicide Injury","2015","130","779956","16.67"
"Males","All Races","Oklahoma","Both","20-24 yrs","2015","2015","Suicide Injury","2015","44","148467","29.64"
"Females","All Races","Oklahoma","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","138264","."
"","All Races","Oklahoma","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","286731","."
"Males","All Races","Oregon","Both","20-24 yrs","2015","2015","Suicide Injury","2015","42","135438","31.01"
"Females","All Races","Oregon","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","131401","."
"","All Races","Oregon","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","266839","."
"Males","All Races","Pennsylvania","Both","20-24 yrs","2015","2015","Suicide Injury","2015","105","433927","24.2"
"Females","All Races","Pennsylvania","Both","20-24 yrs","2015","2015","Suicide Injury","2015","30","419548","7.15"
"","All Races","Pennsylvania","Both","20-24 yrs","2015","2015","Suicide Injury","2015","135","853475","15.82"
"Males","All Races","Rhode Island","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","40187","."
"Females","All Races","Rhode Island","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","39646","."
"","All Races","Rhode Island","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","79833","."
"Males","All Races","South Carolina","Both","20-24 yrs","2015","2015","Suicide Injury","2015","59","179164","32.93"
"Females","All Races","South Carolina","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","168166","."
"","All Races","South Carolina","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","347330","."
"Males","All Races","South Dakota","Both","20-24 yrs","2015","2015","Suicide Injury","2015","16","31852","50.23"
"Females","All Races","South Dakota","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","29530","."
"","All Races","South Dakota","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","61382","."
"Males","All Races","Tennessee","Both","20-24 yrs","2015","2015","Suicide Injury","2015","65","234154","27.76"
"Females","All Races","Tennessee","Both","20-24 yrs","2015","2015","Suicide Injury","2015","12","229124","5.24"
"","All Races","Tennessee","Both","20-24 yrs","2015","2015","Suicide Injury","2015","77","463278","16.62"
"Males","All Races","Texas","Both","20-24 yrs","2015","2015","Suicide Injury","2015","251","1042360","24.08"
"Females","All Races","Texas","Both","20-24 yrs","2015","2015","Suicide Injury","2015","46","974934","4.72"
"","All Races","Texas","Both","20-24 yrs","2015","2015","Suicide Injury","2015","297","2017294","14.72"
"Males","All Races","Utah","Both","20-24 yrs","2015","2015","Suicide Injury","2015","51","128526","39.68"
"Females","All Races","Utah","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","122960","."
"","All Races","Utah","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","251486","."
"Males","All Races","Vermont","Both","20-24 yrs","2015","2015","Suicide Injury","2015","11","24215","45.43"
"Females","All Races","Vermont","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","22953","."
"","All Races","Vermont","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","47168","."
"Males","All Races","Virginia","Both","20-24 yrs","2015","2015","Suicide Injury","2015","83","310345","26.74"
"Females","All Races","Virginia","Both","20-24 yrs","2015","2015","Suicide Injury","2015","15","289702","5.18"
"","All Races","Virginia","Both","20-24 yrs","2015","2015","Suicide Injury","2015","98","600047","16.33"
"Males","All Races","Washington","Both","20-24 yrs","2015","2015","Suicide Injury","2015","67","259006","25.87"
"Females","All Races","Washington","Both","20-24 yrs","2015","2015","Suicide Injury","2015","13","235899","5.51"
"","All Races","Washington","Both","20-24 yrs","2015","2015","Suicide Injury","2015","80","494905","16.16"
"Males","All Races","West Virginia","Both","20-24 yrs","2015","2015","Suicide Injury","2015","13","61811","21.03"
"Females","All Races","West Virginia","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","59288","."
"","All Races","West Virginia","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","121099","."
"Males","All Races","Wisconsin","Both","20-24 yrs","2015","2015","Suicide Injury","2015","56","206372","27.14"
"Females","All Races","Wisconsin","Both","20-24 yrs","2015","2015","Suicide Injury","2015","18","201031","8.95"
"","All Races","Wisconsin","Both","20-24 yrs","2015","2015","Suicide Injury","2015","74","407403","18.16"
"Males","All Races","Wyoming","Both","20-24 yrs","2015","2015","Suicide Injury","2015","11","22520","48.85"
"Females","All Races","Wyoming","Both","20-24 yrs","2015","2015","Suicide Injury","2015","P","19692","."
"","All Races","Wyoming","Both","20-24 yrs","2015","2015","Suicide Injury","2015","S","42212","."
"Males","All Races","Alabama","Both","25-29 yrs","2015","2015","Suicide Injury","2015","52","160487","32.4"
"Females","All Races","Alabama","Both","25-29 yrs","2015","2015","Suicide Injury","2015","12","164717","7.29"
"","All Races","Alabama","Both","25-29 yrs","2015","2015","Suicide Injury","2015","64","325204","19.68"
"Males","All Races","Alaska","Both","25-29 yrs","2015","2015","Suicide Injury","2015","21","35165","59.72"
"Females","All Races","Alaska","Both","25-29 yrs","2015","2015","Suicide Injury","2015","P","28603","."
"","All Races","Alaska","Both","25-29 yrs","2015","2015","Suicide Injury","2015","S","63768","."
"Males","All Races","Arizona","Both","25-29 yrs","2015","2015","Suicide Injury","2015","81","242183","33.45"
"Females","All Races","Arizona","Both","25-29 yrs","2015","2015","Suicide Injury","2015","22","224342","9.81"
"","All Races","Arizona","Both","25-29 yrs","2015","2015","Suicide Injury","2015","103","466525","22.08"
"Males","All Races","Arkansas","Both","25-29 yrs","2015","2015","Suicide Injury","2015","37","98404","37.6"
"Females","All Races","Arkansas","Both","25-29 yrs","2015","2015","Suicide Injury","2015","11","98266","11.19"
"","All Races","Arkansas","Both","25-29 yrs","2015","2015","Suicide Injury","2015","48","196670","24.41"
"Males","All Races","California","Both","25-29 yrs","2015","2015","Suicide Injury","2015","245","1549002","15.82"
"Females","All Races","California","Both","25-29 yrs","2015","2015","Suicide Injury","2015","72","1453595","4.95"
"","All Races","California","Both","25-29 yrs","2015","2015","Suicide Injury","2015","317","3002597","10.56"
"Males","All Races","Colorado","Both","25-29 yrs","2015","2015","Suicide Injury","2015","69","217475","31.73"
"Females","All Races","Colorado","Both","25-29 yrs","2015","2015","Suicide Injury","2015","16","198919","8.04"
"","All Races","Colorado","Both","25-29 yrs","2015","2015","Suicide Injury","2015","85","416394","20.41"
"Males","All Races","Connecticut","Both","25-29 yrs","2015","2015","Suicide Injury","2015","13","113304","11.47"
"Females","All Races","Connecticut","Both","25-29 yrs","2015","2015","Suicide Injury","2015","10","107805","9.28"
"","All Races","Connecticut","Both","25-29 yrs","2015","2015","Suicide Injury","2015","23","221109","10.4"
"Males","All Races","Delaware","Both","25-29 yrs","2015","2015","Suicide Injury","2015","P","33173","."
"Females","All Races","Delaware","Both","25-29 yrs","2015","2015","Suicide Injury","2015","P","33512","."
"","All Races","Delaware","Both","25-29 yrs","2015","2015","Suicide Injury","2015","11","66685","16.5"
"Males","All Races","District of Columbia","Both","25-29 yrs","2015","2015","Suicide Injury","2015","P","36146","."
"Females","All Races","District of Columbia","Both","25-29 yrs","2015","2015","Suicide Injury","2015","P","42059","."
"","All Races","District of Columbia","Both","25-29 yrs","2015","2015","Suicide Injury","2015","P","78205","."
"Males","All Races","Florida","Both","25-29 yrs","2015","2015","Suicide Injury","2015","161","687013","23.43"
"Females","All Races","Florida","Both","25-29 yrs","2015","2015","Suicide Injury","2015","33","661872","4.99"
"","All Races","Florida","Both","25-29 yrs","2015","2015","Suicide Injury","2015","194","1348885","14.38"
"Males","All Races","Georgia","Both","25-29 yrs","2015","2015","Suicide Injury","2015","79","357055","22.13"
"Females","All Races","Georgia","Both","25-29 yrs","2015","2015","Suicide Injury","2015","21","357560","5.87"
"","All Races","Georgia","Both","25-29 yrs","2015","2015","Suicide Injury","2015","100","714615","13.99"
"Males","All Races","Hawaii","Both","25-29 yrs","2015","2015","Suicide Injury","2015","15","61639","24.34"
"Females","All Races","Hawaii","Both","25-29 yrs","2015","2015","Suicide Injury","2015","P","50075","."
"","All Races","Hawaii","Both","25-29 yrs","2015","2015","Suicide Injury","2015","S","111714","."
"Males","All Races","Idaho","Both","25-29 yrs","2015","2015","Suicide Injury","2015","26","54755","47.48"
"Females","All Races","Idaho","Both","25-29 yrs","2015","2015","Suicide Injury","2015","P","54366","."
"","All Races","Idaho","Both","25-29 yrs","2015","2015","Suicide Injury","2015","S","109121","."
"Males","All Races","Illinois","Both","25-29 yrs","2015","2015","Suicide Injury","2015","72","446751","16.12"
"Females","All Races","Illinois","Both","25-29 yrs","2015","2015","Suicide Injury","2015","22","440168","5"
"","All Races","Illinois","Both","25-29 yrs","2015","2015","Suicide Injury","2015","94","886919","10.6"
"Males","All Races","Indiana","Both","25-29 yrs","2015","2015","Suicide Injury","2015","75","215220","34.85"
"Females","All Races","Indiana","Both","25-29 yrs","2015","2015","Suicide Injury","2015","P","213597","."
"","All Races","Indiana","Both","25-29 yrs","2015","2015","Suicide Injury","2015","S","428817","."
"Males","All Races","Iowa","Both","25-29 yrs","2015","2015","Suicide Injury","2015","26","97884","26.56"
"Females","All Races","Iowa","Both","25-29 yrs","2015","2015","Suicide Injury","2015","P","93046","."
"","All Races","Iowa","Both","25-29 yrs","2015","2015","Suicide Injury","2015","S","190930","."
"Males","All Races","Kansas","Both","25-29 yrs","2015","2015","Suicide Injury","2015","34","99188","34.28"
"Females","All Races","Kansas","Both","25-29 yrs","2015","2015","Suicide Injury","2015","12","91623","13.1"
"","All Races","Kansas","Both","25-29 yrs","2015","2015","Suicide Injury","2015","46","190811","24.11"
"Males","All Races","Kentucky","Both","25-29 yrs","2015","2015","Suicide Injury","2015","43","145312","29.59"
"Females","All Races","Kentucky","Both","25-29 yrs","2015","2015","Suicide Injury","2015","P","142585","."
"","All Races","Kentucky","Both","25-29 yrs","2015","2015","Suicide Injury","2015","S","287897","."
"Males","All Races","Louisiana","Both","25-29 yrs","2015","2015","Suicide Injury","2015","57","172019","33.14"
"Females","All Races","Louisiana","Both","25-29 yrs","2015","2015","Suicide Injury","2015","P","171971","."
"","All Races","Louisiana","Both","25-29 yrs","2015","2015","Suicide Injury","2015","S","343990","."
"Males","All Races","Maine","Both","25-29 yrs","2015","2015","Suicide Injury","2015","P","39391","."
"Females","All Races","Maine","Both","25-29 yrs","2015","2015","Suicide Injury","2015","P","39283","."
"","All Races","Maine","Both","25-29 yrs","2015","2015","Suicide Injury","2015","11","78674","13.98"
"Males","All Races","Maryland","Both","25-29 yrs","2015","2015","Suicide Injury","2015","49","211901","23.12"
