Sex,Race,State,Ethnicity,Age Group,First Year,Last Year,Cause of Death,Year,Deaths,Population,Crude Rate
Males,All Races,Indiana,Both,20-24 yrs,2010,2010,Suicide Injury,2010,54,228268,23.66
Females,All Races,Indiana,Both,20-24 yrs,2010,2010,Suicide Injury,2010,10,223758,4.47
,All Races,Indiana,Both,20-24 yrs,2010,2010,Suicide Injury,2010,64,452026,14.16
Males,All Races,Iowa,Both,20-24 yrs,2010,2010,Suicide Injury,2010,22,109565,20.08
Females,All Races,Iowa,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,103883,.
,All Races,Iowa,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,213448,.
Males,All Races,Kansas,Both,20-24 yrs,2010,2010,Suicide Injury,2010,28,105450,26.55
Females,All Races,Kansas,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,99004,.
,All Races,Kansas,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,204454,.
Males,All Races,Kentucky,Both,20-24 yrs,2010,2010,Suicide Injury,2010,30,147432,20.35
Females,All Races,Kentucky,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,142536,.
,All Races,Kentucky,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,289968,.
Males,All Races,Louisiana,Both,20-24 yrs,2010,2010,Suicide Injury,2010,41,169290,24.22
Females,All Races,Louisiana,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,169019,.
,All Races,Louisiana,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,338309,.
Males,All Races,Maine,Both,20-24 yrs,2010,2010,Suicide Injury,2010,13,40426,32.16
Females,All Races,Maine,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,39220,.
,All Races,Maine,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,79646,.
Males,All Races,Maryland,Both,20-24 yrs,2010,2010,Suicide Injury,2010,34,199923,17.01
Females,All Races,Maryland,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,193775,.
,All Races,Maryland,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,393698,.
Males,All Races,Massachusetts,Both,20-24 yrs,2010,2010,Suicide Injury,2010,37,236256,15.66
Females,All Races,Massachusetts,Both,20-24 yrs,2010,2010,Suicide Injury,2010,12,239412,5.01
,All Races,Massachusetts,Both,20-24 yrs,2010,2010,Suicide Injury,2010,49,475668,10.3
Males,All Races,Michigan,Both,20-24 yrs,2010,2010,Suicide Injury,2010,83,338569,24.51
Females,All Races,Michigan,Both,20-24 yrs,2010,2010,Suicide Injury,2010,15,330503,4.54
,All Races,Michigan,Both,20-24 yrs,2010,2010,Suicide Injury,2010,98,669072,14.65
Males,All Races,Minnesota,Both,20-24 yrs,2010,2010,Suicide Injury,2010,38,180725,21.03
Females,All Races,Minnesota,Both,20-24 yrs,2010,2010,Suicide Injury,2010,10,174926,5.72
,All Races,Minnesota,Both,20-24 yrs,2010,2010,Suicide Injury,2010,48,355651,13.5
Males,All Races,Mississippi,Both,20-24 yrs,2010,2010,Suicide Injury,2010,19,105433,18.02
Females,All Races,Mississippi,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,105460,.
,All Races,Mississippi,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,210893,.
Males,All Races,Missouri,Both,20-24 yrs,2010,2010,Suicide Injury,2010,53,207793,25.51
Females,All Races,Missouri,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,205496,.
,All Races,Missouri,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,413289,.
Males,All Races,Montana,Both,20-24 yrs,2010,2010,Suicide Injury,2010,12,34939,34.35
Females,All Races,Montana,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,32199,.
,All Races,Montana,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,67138,.
Males,All Races,Nebraska,Both,20-24 yrs,2010,2010,Suicide Injury,2010,12,66232,18.12
Females,All Races,Nebraska,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,63044,.
,All Races,Nebraska,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,129276,.
Males,All Races,Nevada,Both,20-24 yrs,2010,2010,Suicide Injury,2010,27,91148,29.62
Females,All Races,Nevada,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,86361,.
,All Races,Nevada,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,177509,.
Males,All Races,New Hampshire,Both,20-24 yrs,2010,2010,Suicide Injury,2010,11,43098,25.52
Females,All Races,New Hampshire,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,41448,.
,All Races,New Hampshire,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,84546,.
Males,All Races,New Jersey,Both,20-24 yrs,2010,2010,Suicide Injury,2010,44,279430,15.75
Females,All Races,New Jersey,Both,20-24 yrs,2010,2010,Suicide Injury,2010,10,261808,3.82
,All Races,New Jersey,Both,20-24 yrs,2010,2010,Suicide Injury,2010,54,541238,9.98
Males,All Races,New Mexico,Both,20-24 yrs,2010,2010,Suicide Injury,2010,26,72974,35.63
Females,All Races,New Mexico,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,69396,.
,All Races,New Mexico,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,142370,.
Males,All Races,New York,Both,20-24 yrs,2010,2010,Suicide Injury,2010,102,712002,14.33
Females,All Races,New York,Both,20-24 yrs,2010,2010,Suicide Injury,2010,17,698933,2.43
,All Races,New York,Both,20-24 yrs,2010,2010,Suicide Injury,2010,119,1410935,8.43
Males,All Races,North Carolina,Both,20-24 yrs,2010,2010,Suicide Injury,2010,76,336648,22.58
Females,All Races,North Carolina,Both,20-24 yrs,2010,2010,Suicide Injury,2010,12,324924,3.69
,All Races,North Carolina,Both,20-24 yrs,2010,2010,Suicide Injury,2010,88,661572,13.3
Males,All Races,North Dakota,Both,20-24 yrs,2010,2010,Suicide Injury,2010,13,31530,41.23
Females,All Races,North Dakota,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,27426,.
,All Races,North Dakota,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,58956,.
Males,All Races,Ohio,Both,20-24 yrs,2010,2010,Suicide Injury,2010,92,384202,23.95
Females,All Races,Ohio,Both,20-24 yrs,2010,2010,Suicide Injury,2010,31,378914,8.18
,All Races,Ohio,Both,20-24 yrs,2010,2010,Suicide Injury,2010,123,763116,16.12
Males,All Races,Oklahoma,Both,20-24 yrs,2010,2010,Suicide Injury,2010,40,137934,29
Females,All Races,Oklahoma,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,131308,.
,All Races,Oklahoma,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,269242,.
Males,All Races,Oregon,Both,20-24 yrs,2010,2010,Suicide Injury,2010,29,128461,22.57
Females,All Races,Oregon,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,124587,.
,All Races,Oregon,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,253048,.
Males,All Races,Pennsylvania,Both,20-24 yrs,2010,2010,Suicide Injury,2010,120,441886,27.16
Females,All Races,Pennsylvania,Both,20-24 yrs,2010,2010,Suicide Injury,2010,22,432260,5.09
,All Races,Pennsylvania,Both,20-24 yrs,2010,2010,Suicide Injury,2010,142,874146,16.24
Males,All Races,Rhode Island,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,41229,.
Females,All Races,Rhode Island,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,40938,.
,All Races,Rhode Island,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,82167,.
Males,All Races,South Carolina,Both,20-24 yrs,2010,2010,Suicide Injury,2010,44,168546,26.11
Females,All Races,South Carolina,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,163948,.
,All Races,South Carolina,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,332494,.
Males,All Races,South Dakota,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,29663,.
Females,All Races,South Dakota,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,27933,.
,All Races,South Dakota,Both,20-24 yrs,2010,2010,Suicide Injury,2010,13,57596,22.57
Males,All Races,Tennessee,Both,20-24 yrs,2010,2010,Suicide Injury,2010,57,212905,26.77
Females,All Races,Tennessee,Both,20-24 yrs,2010,2010,Suicide Injury,2010,17,213339,7.97
,All Races,Tennessee,Both,20-24 yrs,2010,2010,Suicide Injury,2010,74,426244,17.36
Males,All Races,Texas,Both,20-24 yrs,2010,2010,Suicide Injury,2010,222,932353,23.81
Females,All Races,Texas,Both,20-24 yrs,2010,2010,Suicide Injury,2010,35,884726,3.96
,All Races,Texas,Both,20-24 yrs,2010,2010,Suicide Injury,2010,257,1817079,14.14
Males,All Races,Utah,Both,20-24 yrs,2010,2010,Suicide Injury,2010,37,113607,32.57
Females,All Races,Utah,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,112912,.
,All Races,Utah,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,226519,.
Males,All Races,Vermont,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,22682,.
Females,All Races,Vermont,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,21169,.
,All Races,Vermont,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,43851,.
Males,All Races,Virginia,Both,20-24 yrs,2010,2010,Suicide Injury,2010,52,294041,17.68
Females,All Races,Virginia,Both,20-24 yrs,2010,2010,Suicide Injury,2010,10,278051,3.6
,All Races,Virginia,Both,20-24 yrs,2010,2010,Suicide Injury,2010,62,572092,10.84
Males,All Races,Washington,Both,20-24 yrs,2010,2010,Suicide Injury,2010,68,238131,28.56
Females,All Races,Washington,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,223381,.
,All Races,Washington,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,461512,.
Males,All Races,West Virginia,Both,20-24 yrs,2010,2010,Suicide Injury,2010,11,59925,18.36
Females,All Races,West Virginia,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,57279,.
,All Races,West Virginia,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,117204,.
Males,All Races,Wisconsin,Both,20-24 yrs,2010,2010,Suicide Injury,2010,59,196897,29.96
Females,All Races,Wisconsin,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,189655,.
,All Races,Wisconsin,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,386552,.
Males,All Races,Wyoming,Both,20-24 yrs,2010,2010,Suicide Injury,2010,13,21315,60.99
Females,All Races,Wyoming,Both,20-24 yrs,2010,2010,Suicide Injury,2010,P,19003,.
,All Races,Wyoming,Both,20-24 yrs,2010,2010,Suicide Injury,2010,S,40318,.
Males,All Races,Alabama,Both,25-29 yrs,2010,2010,Suicide Injury,2010,54,153716,35.13
Females,All Races,Alabama,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,157320,.
,All Races,Alabama,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,311036,.
Males,All Races,Alaska,Both,25-29 yrs,2010,2010,Suicide Injury,2010,13,29307,44.36
Females,All Races,Alaska,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,26112,.
,All Races,Alaska,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,55419,.
Males,All Races,Arizona,Both,25-29 yrs,2010,2010,Suicide Injury,2010,76,225607,33.69
Females,All Races,Arizona,Both,25-29 yrs,2010,2010,Suicide Injury,2010,11,214390,5.13
,All Races,Arizona,Both,25-29 yrs,2010,2010,Suicide Injury,2010,87,439997,19.77
Males,All Races,Arkansas,Both,25-29 yrs,2010,2010,Suicide Injury,2010,36,96155,37.44
Females,All Races,Arkansas,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,95998,.
,All Races,Arkansas,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,192153,.
Males,All Races,California,Both,25-29 yrs,2010,2010,Suicide Injury,2010,182,1408698,12.92
Females,All Races,California,Both,25-29 yrs,2010,2010,Suicide Injury,2010,58,1335711,4.34
,All Races,California,Both,25-29 yrs,2010,2010,Suicide Injury,2010,240,2744409,8.75
Males,All Races,Colorado,Both,25-29 yrs,2010,2010,Suicide Injury,2010,57,192007,29.69
Females,All Races,Colorado,Both,25-29 yrs,2010,2010,Suicide Injury,2010,13,180452,7.2
,All Races,Colorado,Both,25-29 yrs,2010,2010,Suicide Injury,2010,70,372459,18.79
Males,All Races,Connecticut,Both,25-29 yrs,2010,2010,Suicide Injury,2010,26,107986,24.08
Females,All Races,Connecticut,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,106159,.
,All Races,Connecticut,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,214145,.
Males,All Races,Delaware,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,28719,.
Females,All Races,Delaware,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,28884,.
,All Races,Delaware,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,57603,.
Males,All Races,District of Columbia,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,32167,.
Females,All Races,District of Columbia,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,37482,.
,All Races,District of Columbia,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,69649,.
Males,All Races,Florida,Both,25-29 yrs,2010,2010,Suicide Injury,2010,128,595088,21.51
Females,All Races,Florida,Both,25-29 yrs,2010,2010,Suicide Injury,2010,31,584332,5.31
,All Races,Florida,Both,25-29 yrs,2010,2010,Suicide Injury,2010,159,1179420,13.48
Males,All Races,Georgia,Both,25-29 yrs,2010,2010,Suicide Injury,2010,66,333831,19.77
Females,All Races,Georgia,Both,25-29 yrs,2010,2010,Suicide Injury,2010,16,340104,4.7
,All Races,Georgia,Both,25-29 yrs,2010,2010,Suicide Injury,2010,82,673935,12.17
Males,All Races,Hawaii,Both,25-29 yrs,2010,2010,Suicide Injury,2010,17,50683,33.54
Females,All Races,Hawaii,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,46619,.
,All Races,Hawaii,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,97302,.
Males,All Races,Idaho,Both,25-29 yrs,2010,2010,Suicide Injury,2010,17,54818,31.01
Females,All Races,Idaho,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,51916,.
,All Races,Idaho,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,106734,.
Males,All Races,Illinois,Both,25-29 yrs,2010,2010,Suicide Injury,2010,76,456887,16.63
Females,All Races,Illinois,Both,25-29 yrs,2010,2010,Suicide Injury,2010,24,453386,5.29
,All Races,Illinois,Both,25-29 yrs,2010,2010,Suicide Injury,2010,100,910273,10.99
Males,All Races,Indiana,Both,25-29 yrs,2010,2010,Suicide Injury,2010,52,210811,24.67
Females,All Races,Indiana,Both,25-29 yrs,2010,2010,Suicide Injury,2010,18,208719,8.62
,All Races,Indiana,Both,25-29 yrs,2010,2010,Suicide Injury,2010,70,419530,16.69
Males,All Races,Iowa,Both,25-29 yrs,2010,2010,Suicide Injury,2010,28,101606,27.56
Females,All Races,Iowa,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,96334,.
,All Races,Iowa,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,197940,.
Males,All Races,Kansas,Both,25-29 yrs,2010,2010,Suicide Injury,2010,35,101077,34.63
Females,All Races,Kansas,Both,25-29 yrs,2010,2010,Suicide Injury,2010,10,96706,10.34
,All Races,Kansas,Both,25-29 yrs,2010,2010,Suicide Injury,2010,45,197783,22.75
Males,All Races,Kentucky,Both,25-29 yrs,2010,2010,Suicide Injury,2010,44,143706,30.62
Females,All Races,Kentucky,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,141589,.
,All Races,Kentucky,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,285295,.
Males,All Races,Louisiana,Both,25-29 yrs,2010,2010,Suicide Injury,2010,40,166926,23.96
Females,All Races,Louisiana,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,165999,.
,All Races,Louisiana,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,332925,.
Males,All Races,Maine,Both,25-29 yrs,2010,2010,Suicide Injury,2010,12,36146,33.2
Females,All Races,Maine,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,36537,.
,All Races,Maine,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,72683,.
Males,All Races,Maryland,Both,25-29 yrs,2010,2010,Suicide Injury,2010,31,194223,15.96
Females,All Races,Maryland,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,199325,.
,All Races,Maryland,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,393548,.
Males,All Races,Massachusetts,Both,25-29 yrs,2010,2010,Suicide Injury,2010,44,218255,20.16
Females,All Races,Massachusetts,Both,25-29 yrs,2010,2010,Suicide Injury,2010,11,223270,4.93
,All Races,Massachusetts,Both,25-29 yrs,2010,2010,Suicide Injury,2010,55,441525,12.46
Males,All Races,Michigan,Both,25-29 yrs,2010,2010,Suicide Injury,2010,77,295322,26.07
Females,All Races,Michigan,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,294259,.
,All Races,Michigan,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,589581,.
Males,All Races,Minnesota,Both,25-29 yrs,2010,2010,Suicide Injury,2010,45,187562,23.99
Females,All Races,Minnesota,Both,25-29 yrs,2010,2010,Suicide Injury,2010,13,185124,7.02
,All Races,Minnesota,Both,25-29 yrs,2010,2010,Suicide Injury,2010,58,372686,15.56
Males,All Races,Mississippi,Both,25-29 yrs,2010,2010,Suicide Injury,2010,37,98610,37.52
Females,All Races,Mississippi,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,100471,.
,All Races,Mississippi,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,199081,.
Males,All Races,Missouri,Both,25-29 yrs,2010,2010,Suicide Injury,2010,67,201438,33.26
Females,All Races,Missouri,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,201801,.
,All Races,Missouri,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,403239,.
Males,All Races,Montana,Both,25-29 yrs,2010,2010,Suicide Injury,2010,14,33135,42.25
Females,All Races,Montana,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,30988,.
,All Races,Montana,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,64123,.
Males,All Races,Nebraska,Both,25-29 yrs,2010,2010,Suicide Injury,2010,10,65891,15.18
Females,All Races,Nebraska,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,63185,.
,All Races,Nebraska,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,129076,.
Males,All Races,Nevada,Both,25-29 yrs,2010,2010,Suicide Injury,2010,31,100301,30.91
Females,All Races,Nevada,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,96343,.
,All Races,Nevada,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,196644,.
Males,All Races,New Hampshire,Both,25-29 yrs,2010,2010,Suicide Injury,2010,14,36938,37.9
Females,All Races,New Hampshire,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,36183,.
,All Races,New Hampshire,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,73121,.
Males,All Races,New Jersey,Both,25-29 yrs,2010,2010,Suicide Injury,2010,33,277775,11.88
Females,All Races,New Jersey,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,275364,.
,All Races,New Jersey,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,553139,.
Males,All Races,New Mexico,Both,25-29 yrs,2010,2010,Suicide Injury,2010,43,71419,60.21
Females,All Races,New Mexico,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,68259,.
,All Races,New Mexico,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,139678,.
Males,All Races,New York,Both,25-29 yrs,2010,2010,Suicide Injury,2010,93,680203,13.67
Females,All Races,New York,Both,25-29 yrs,2010,2010,Suicide Injury,2010,24,699974,3.43
,All Races,New York,Both,25-29 yrs,2010,2010,Suicide Injury,2010,117,1380177,8.48
Males,All Races,North Carolina,Both,25-29 yrs,2010,2010,Suicide Injury,2010,57,311499,18.3
Females,All Races,North Carolina,Both,25-29 yrs,2010,2010,Suicide Injury,2010,19,315536,6.02
,All Races,North Carolina,Both,25-29 yrs,2010,2010,Suicide Injury,2010,76,627035,12.12
Males,All Races,North Dakota,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,26451,.
Females,All Races,North Dakota,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,23145,.
,All Races,North Dakota,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,49596,.
Males,All Races,Ohio,Both,25-29 yrs,2010,2010,Suicide Injury,2010,112,357837,31.3
Females,All Races,Ohio,Both,25-29 yrs,2010,2010,Suicide Injury,2010,17,360793,4.71
,All Races,Ohio,Both,25-29 yrs,2010,2010,Suicide Injury,2010,129,718630,17.95
Males,All Races,Oklahoma,Both,25-29 yrs,2010,2010,Suicide Injury,2010,51,135909,37.53
Females,All Races,Oklahoma,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,129829,.
,All Races,Oklahoma,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,265738,.
Males,All Races,Oregon,Both,25-29 yrs,2010,2010,Suicide Injury,2010,35,133636,26.19
Females,All Races,Oregon,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,131397,.
,All Races,Oregon,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,265033,.
Males,All Races,Pennsylvania,Both,25-29 yrs,2010,2010,Suicide Injury,2010,86,392569,21.91
Females,All Races,Pennsylvania,Both,25-29 yrs,2010,2010,Suicide Injury,2010,25,388958,6.43
,All Races,Pennsylvania,Both,25-29 yrs,2010,2010,Suicide Injury,2010,111,781527,14.2
Males,All Races,Rhode Island,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,33126,.
Females,All Races,Rhode Island,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,32673,.
,All Races,Rhode Island,Both,25-29 yrs,2010,2010,Suicide Injury,2010,10,65799,15.2
Males,All Races,South Carolina,Both,25-29 yrs,2010,2010,Suicide Injury,2010,43,151620,28.36
Females,All Races,South Carolina,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,152758,.
,All Races,South Carolina,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,304378,.
Males,All Races,South Dakota,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,28958,.
Females,All Races,South Dakota,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,26612,.
,All Races,South Dakota,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,55570,.
Males,All Races,Tennessee,Both,25-29 yrs,2010,2010,Suicide Injury,2010,68,206998,32.85
Females,All Races,Tennessee,Both,25-29 yrs,2010,2010,Suicide Injury,2010,15,210686,7.12
,All Races,Tennessee,Both,25-29 yrs,2010,2010,Suicide Injury,2010,83,417684,19.87
Males,All Races,Texas,Both,25-29 yrs,2010,2010,Suicide Injury,2010,202,938966,21.51
Females,All Races,Texas,Both,25-29 yrs,2010,2010,Suicide Injury,2010,51,914073,5.58
,All Races,Texas,Both,25-29 yrs,2010,2010,Suicide Injury,2010,253,1853039,13.65
Males,All Races,Utah,Both,25-29 yrs,2010,2010,Suicide Injury,2010,56,118426,47.29
Females,All Races,Utah,Both,25-29 yrs,2010,2010,Suicide Injury,2010,13,111128,11.7
,All Races,Utah,Both,25-29 yrs,2010,2010,Suicide Injury,2010,69,229554,30.06
Males,All Races,Vermont,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,17713,.
Females,All Races,Vermont,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,17728,.
,All Races,Vermont,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,35441,.
Males,All Races,Virginia,Both,25-29 yrs,2010,2010,Suicide Injury,2010,78,283970,27.47
Females,All Races,Virginia,Both,25-29 yrs,2010,2010,Suicide Injury,2010,13,280372,4.64
,All Races,Virginia,Both,25-29 yrs,2010,2010,Suicide Injury,2010,91,564342,16.12
Males,All Races,Washington,Both,25-29 yrs,2010,2010,Suicide Injury,2010,60,245014,24.49
Females,All Races,Washington,Both,25-29 yrs,2010,2010,Suicide Injury,2010,15,235384,6.37
,All Races,Washington,Both,25-29 yrs,2010,2010,Suicide Injury,2010,75,480398,15.61
Males,All Races,West Virginia,Both,25-29 yrs,2010,2010,Suicide Injury,2010,16,55073,29.05
Females,All Races,West Virginia,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,53372,.
,All Races,West Virginia,Both,25-29 yrs,2010,2010,Suicide Injury,2010,S,108445,.
Males,All Races,Wisconsin,Both,25-29 yrs,2010,2010,Suicide Injury,2010,54,189349,28.52
Females,All Races,Wisconsin,Both,25-29 yrs,2010,2010,Suicide Injury,2010,12,182998,6.56
,All Races,Wisconsin,Both,25-29 yrs,2010,2010,Suicide Injury,2010,66,372347,17.73
Males,All Races,Wyoming,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,21752,.
Females,All Races,Wyoming,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,19524,.
,All Races,Wyoming,Both,25-29 yrs,2010,2010,Suicide Injury,2010,P,41276,.
Males,All Races,Alabama,Both,30-34 yrs,2010,2010,Suicide Injury,2010,42,146426,28.68
Females,All Races,Alabama,Both,30-34 yrs,2010,2010,Suicide Injury,2010,10,151464,6.6
,All Races,Alabama,Both,30-34 yrs,2010,2010,Suicide Injury,2010,52,297890,17.46
Males,All Races,Alaska,Both,30-34 yrs,2010,2010,Suicide Injury,2010,12,24861,48.27
Females,All Races,Alaska,Both,30-34 yrs,2010,2010,Suicide Injury,2010,P,22845,.
,All Races,Alaska,Both,30-34 yrs,2010,2010,Suicide Injury,2010,S,47706,.
Males,All Races,Arizona,Both,30-34 yrs,2010,2010,Suicide Injury,2010,61,212223,28.74
Females,All Races,Arizona,Both,30-34 yrs,2010,2010,Suicide Injury,2010,18,204472,8.8
,All Races,Arizona,Both,30-34 yrs,2010,2010,Suicide Injury,2010,79,416695,18.96
Males,All Races,Arkansas,Both,30-34 yrs,2010,2010,Suicide Injury,2010,22,92277,23.84
Females,All Races,Arkansas,Both,30-34 yrs,2010,2010,Suicide Injury,2010,P,91462,.
,All Races,Arkansas,Both,30-34 yrs,2010,2010,Suicide Injury,2010,S,183739,.
Males,All Races,California,Both,30-34 yrs,2010,2010,Suicide Injury,2010,196,1304347,15.03
Females,All Races,California,Both,30-34 yrs,2010,2010,Suicide Injury,2010,49,1269121,3.86
,All Races,California,Both,30-34 yrs,2010,2010,Suicide Injury,2010,245,2573468,9.52
Males,All Races,Colorado,Both,30-34 yrs,2010,2010,Suicide Injury,2010,46,181317,25.37
Females,All Races,Colorado,Both,30-34 yrs,2010,2010,Suicide Injury,2010,17,172502,9.85
,All Races,Colorado,Both,30-34 yrs,2010,2010,Suicide Injury,2010,63,353819,17.81
Males,All Races,Connecticut,Both,30-34 yrs,2010,2010,Suicide Injury,2010,15,102038,14.7
Females,All Races,Connecticut,Both,30-34 yrs,2010,2010,Suicide Injury,2010,P,104194,.
,All Races,Connecticut,Both,30-34 yrs,2010,2010,Suicide Injury,2010,S,206232,.
Males,All Races,Delaware,Both,30-34 yrs,2010,2010,Suicide Injury,2010,P,26409,.
Females,All Races,Delaware,Both,30-34 yrs,2010,2010,Suicide Injury,2010,P,27405,.
,All Races,Delaware,Both,30-34 yrs,2010,2010,Suicide Injury,2010,P,53814,.
Males,All Races,District of Columbia,Both,30-34 yrs,2010,2010,Suicide Injury,2010,P,26617,.
Females,All Races,District of Columbia,Both,30-34 yrs,2010,2010,Suicide Injury,2010,P,28479,.
,All Races,District of Columbia,Both,30-34 yrs,2010,2010,Suicide Injury,2010,P,55096,.
