Sex,Race,State,Ethnicity,Age Group,First Year,Last Year,Cause of Death,Year,Deaths,Population,Crude Rate
,All Races,Rhode Island,Both,15-19 yrs,2013,2013,Suicide Injury,2013,P,75087,.
Males,All Races,South Carolina,Both,15-19 yrs,2013,2013,Suicide Injury,2013,25,160228,15.6
Females,All Races,South Carolina,Both,15-19 yrs,2013,2013,Suicide Injury,2013,P,150532,.
,All Races,South Carolina,Both,15-19 yrs,2013,2013,Suicide Injury,2013,S,310760,.
Males,All Races,South Dakota,Both,15-19 yrs,2013,2013,Suicide Injury,2013,15,29365,51.08
Females,All Races,South Dakota,Both,15-19 yrs,2013,2013,Suicide Injury,2013,P,27650,.
,All Races,South Dakota,Both,15-19 yrs,2013,2013,Suicide Injury,2013,S,57015,.
Males,All Races,Tennessee,Both,15-19 yrs,2013,2013,Suicide Injury,2013,36,213987,16.82
Females,All Races,Tennessee,Both,15-19 yrs,2013,2013,Suicide Injury,2013,P,204285,.
,All Races,Tennessee,Both,15-19 yrs,2013,2013,Suicide Injury,2013,S,418272,.
Males,All Races,Texas,Both,15-19 yrs,2013,2013,Suicide Injury,2013,122,971593,12.56
Females,All Races,Texas,Both,15-19 yrs,2013,2013,Suicide Injury,2013,41,918337,4.46
,All Races,Texas,Both,15-19 yrs,2013,2013,Suicide Injury,2013,163,1889930,8.62
Males,All Races,Utah,Both,15-19 yrs,2013,2013,Suicide Injury,2013,27,114012,23.68
Females,All Races,Utah,Both,15-19 yrs,2013,2013,Suicide Injury,2013,P,109472,.
,All Races,Utah,Both,15-19 yrs,2013,2013,Suicide Injury,2013,S,223484,.
Males,All Races,Vermont,Both,15-19 yrs,2013,2013,Suicide Injury,2013,P,22902,.
Females,All Races,Vermont,Both,15-19 yrs,2013,2013,Suicide Injury,2013,P,21854,.
,All Races,Vermont,Both,15-19 yrs,2013,2013,Suicide Injury,2013,P,44756,.
Males,All Races,Virginia,Both,15-19 yrs,2013,2013,Suicide Injury,2013,31,274169,11.31
Females,All Races,Virginia,Both,15-19 yrs,2013,2013,Suicide Injury,2013,12,264395,4.54
,All Races,Virginia,Both,15-19 yrs,2013,2013,Suicide Injury,2013,43,538564,7.98
Males,All Races,Washington,Both,15-19 yrs,2013,2013,Suicide Injury,2013,50,225487,22.17
Females,All Races,Washington,Both,15-19 yrs,2013,2013,Suicide Injury,2013,P,213860,.
,All Races,Washington,Both,15-19 yrs,2013,2013,Suicide Injury,2013,S,439347,.
Males,All Races,West Virginia,Both,15-19 yrs,2013,2013,Suicide Injury,2013,P,58027,.
Females,All Races,West Virginia,Both,15-19 yrs,2013,2013,Suicide Injury,2013,P,54217,.
,All Races,West Virginia,Both,15-19 yrs,2013,2013,Suicide Injury,2013,P,112244,.
Males,All Races,Wisconsin,Both,15-19 yrs,2013,2013,Suicide Injury,2013,32,197330,16.22
Females,All Races,Wisconsin,Both,15-19 yrs,2013,2013,Suicide Injury,2013,P,188862,.
,All Races,Wisconsin,Both,15-19 yrs,2013,2013,Suicide Injury,2013,S,386192,.
Males,All Races,Wyoming,Both,15-19 yrs,2013,2013,Suicide Injury,2013,P,19530,.
Females,All Races,Wyoming,Both,15-19 yrs,2013,2013,Suicide Injury,2013,P,18135,.
,All Races,Wyoming,Both,15-19 yrs,2013,2013,Suicide Injury,2013,P,37665,.
Males,All Races,Alabama,Both,20-24 yrs,2013,2013,Suicide Injury,2013,47,178015,26.4
Females,All Races,Alabama,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,177006,.
,All Races,Alabama,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,355021,.
Males,All Races,Alaska,Both,20-24 yrs,2013,2013,Suicide Injury,2013,24,34176,70.22
Females,All Races,Alaska,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,26747,.
,All Races,Alaska,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,60923,.
Males,All Races,Arizona,Both,20-24 yrs,2013,2013,Suicide Injury,2013,69,251486,27.44
Females,All Races,Arizona,Both,20-24 yrs,2013,2013,Suicide Injury,2013,26,233989,11.11
,All Races,Arizona,Both,20-24 yrs,2013,2013,Suicide Injury,2013,95,485475,19.57
Males,All Races,Arkansas,Both,20-24 yrs,2013,2013,Suicide Injury,2013,41,107425,38.17
Females,All Races,Arkansas,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,104624,.
,All Races,Arkansas,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,212049,.
Males,All Races,California,Both,20-24 yrs,2013,2013,Suicide Injury,2013,247,1516831,16.28
Females,All Races,California,Both,20-24 yrs,2013,2013,Suicide Injury,2013,58,1413879,4.1
,All Races,California,Both,20-24 yrs,2013,2013,Suicide Injury,2013,305,2930710,10.41
Males,All Races,Colorado,Both,20-24 yrs,2013,2013,Suicide Injury,2013,65,194674,33.39
Females,All Races,Colorado,Both,20-24 yrs,2013,2013,Suicide Injury,2013,18,179268,10.04
,All Races,Colorado,Both,20-24 yrs,2013,2013,Suicide Injury,2013,83,373942,22.2
Males,All Races,Connecticut,Both,20-24 yrs,2013,2013,Suicide Injury,2013,12,123842,9.69
Females,All Races,Connecticut,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,113753,.
,All Races,Connecticut,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,237595,.
Males,All Races,Delaware,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,32681,.
Females,All Races,Delaware,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,32640,.
,All Races,Delaware,Both,20-24 yrs,2013,2013,Suicide Injury,2013,10,65321,15.31
Males,All Races,District of Columbia,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,27624,.
Females,All Races,District of Columbia,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,31771,.
,All Races,District of Columbia,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,59395,.
Males,All Races,Florida,Both,20-24 yrs,2013,2013,Suicide Injury,2013,123,673043,18.28
Females,All Races,Florida,Both,20-24 yrs,2013,2013,Suicide Injury,2013,36,645170,5.58
,All Races,Florida,Both,20-24 yrs,2013,2013,Suicide Injury,2013,159,1318213,12.06
Males,All Races,Georgia,Both,20-24 yrs,2013,2013,Suicide Injury,2013,75,372231,20.15
Females,All Races,Georgia,Both,20-24 yrs,2013,2013,Suicide Injury,2013,15,358388,4.19
,All Races,Georgia,Both,20-24 yrs,2013,2013,Suicide Injury,2013,90,730619,12.32
Males,All Races,Hawaii,Both,20-24 yrs,2013,2013,Suicide Injury,2013,17,56310,30.19
Females,All Races,Hawaii,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,45520,.
,All Races,Hawaii,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,101830,.
Males,All Races,Idaho,Both,20-24 yrs,2013,2013,Suicide Injury,2013,19,57979,32.77
Females,All Races,Idaho,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,54130,.
,All Races,Idaho,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,112109,.
Males,All Races,Illinois,Both,20-24 yrs,2013,2013,Suicide Injury,2013,93,462905,20.09
Females,All Races,Illinois,Both,20-24 yrs,2013,2013,Suicide Injury,2013,19,444521,4.27
,All Races,Illinois,Both,20-24 yrs,2013,2013,Suicide Injury,2013,112,907426,12.34
Males,All Races,Indiana,Both,20-24 yrs,2013,2013,Suicide Injury,2013,64,246232,25.99
Females,All Races,Indiana,Both,20-24 yrs,2013,2013,Suicide Injury,2013,10,238008,4.2
,All Races,Indiana,Both,20-24 yrs,2013,2013,Suicide Injury,2013,74,484240,15.28
Males,All Races,Iowa,Both,20-24 yrs,2013,2013,Suicide Injury,2013,33,118792,27.78
Females,All Races,Iowa,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,110785,.
,All Races,Iowa,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,229577,.
Males,All Races,Kansas,Both,20-24 yrs,2013,2013,Suicide Injury,2013,30,113159,26.51
Females,All Races,Kansas,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,103173,.
,All Races,Kansas,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,216332,.
Males,All Races,Kentucky,Both,20-24 yrs,2013,2013,Suicide Injury,2013,41,161229,25.43
Females,All Races,Kentucky,Both,20-24 yrs,2013,2013,Suicide Injury,2013,14,154794,9.04
,All Races,Kentucky,Both,20-24 yrs,2013,2013,Suicide Injury,2013,55,316023,17.4
Males,All Races,Louisiana,Both,20-24 yrs,2013,2013,Suicide Injury,2013,44,177094,24.85
Females,All Races,Louisiana,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,175961,.
,All Races,Louisiana,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,353055,.
Males,All Races,Maine,Both,20-24 yrs,2013,2013,Suicide Injury,2013,16,40637,39.37
Females,All Races,Maine,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,38921,.
,All Races,Maine,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,79558,.
Males,All Races,Maryland,Both,20-24 yrs,2013,2013,Suicide Injury,2013,45,206322,21.81
Females,All Races,Maryland,Both,20-24 yrs,2013,2013,Suicide Injury,2013,11,198066,5.55
,All Races,Maryland,Both,20-24 yrs,2013,2013,Suicide Injury,2013,56,404388,13.85
Males,All Races,Massachusetts,Both,20-24 yrs,2013,2013,Suicide Injury,2013,35,246192,14.22
Females,All Races,Massachusetts,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,243492,.
,All Races,Massachusetts,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,489684,.
Males,All Races,Michigan,Both,20-24 yrs,2013,2013,Suicide Injury,2013,81,372359,21.75
Females,All Races,Michigan,Both,20-24 yrs,2013,2013,Suicide Injury,2013,26,358673,7.25
,All Races,Michigan,Both,20-24 yrs,2013,2013,Suicide Injury,2013,107,731032,14.64
Males,All Races,Minnesota,Both,20-24 yrs,2013,2013,Suicide Injury,2013,49,185268,26.45
Females,All Races,Minnesota,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,177722,.
,All Races,Minnesota,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,362990,.
Males,All Races,Mississippi,Both,20-24 yrs,2013,2013,Suicide Injury,2013,29,114672,25.29
Females,All Races,Mississippi,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,112546,.
,All Races,Mississippi,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,227218,.
Males,All Races,Missouri,Both,20-24 yrs,2013,2013,Suicide Injury,2013,59,220542,26.75
Females,All Races,Missouri,Both,20-24 yrs,2013,2013,Suicide Injury,2013,15,214807,6.98
,All Races,Missouri,Both,20-24 yrs,2013,2013,Suicide Injury,2013,74,435349,17
Males,All Races,Montana,Both,20-24 yrs,2013,2013,Suicide Injury,2013,16,38318,41.76
Females,All Races,Montana,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,34868,.
,All Races,Montana,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,73186,.
Males,All Races,Nebraska,Both,20-24 yrs,2013,2013,Suicide Injury,2013,12,69129,17.36
Females,All Races,Nebraska,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,65595,.
,All Races,Nebraska,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,134724,.
Males,All Races,Nevada,Both,20-24 yrs,2013,2013,Suicide Injury,2013,24,95988,25
Females,All Races,Nevada,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,92421,.
,All Races,Nevada,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,188409,.
Males,All Races,New Hampshire,Both,20-24 yrs,2013,2013,Suicide Injury,2013,10,45295,22.08
Females,All Races,New Hampshire,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,43145,.
,All Races,New Hampshire,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,88440,.
Males,All Races,New Jersey,Both,20-24 yrs,2013,2013,Suicide Injury,2013,44,293578,14.99
Females,All Races,New Jersey,Both,20-24 yrs,2013,2013,Suicide Injury,2013,14,274618,5.1
,All Races,New Jersey,Both,20-24 yrs,2013,2013,Suicide Injury,2013,58,568196,10.21
Males,All Races,New Mexico,Both,20-24 yrs,2013,2013,Suicide Injury,2013,27,79066,34.15
Females,All Races,New Mexico,Both,20-24 yrs,2013,2013,Suicide Injury,2013,10,73681,13.57
,All Races,New Mexico,Both,20-24 yrs,2013,2013,Suicide Injury,2013,37,152747,24.22
Males,All Races,New York,Both,20-24 yrs,2013,2013,Suicide Injury,2013,86,732690,11.74
Females,All Races,New York,Both,20-24 yrs,2013,2013,Suicide Injury,2013,28,719055,3.89
,All Races,New York,Both,20-24 yrs,2013,2013,Suicide Injury,2013,114,1451745,7.85
Males,All Races,North Carolina,Both,20-24 yrs,2013,2013,Suicide Injury,2013,79,356617,22.15
Females,All Races,North Carolina,Both,20-24 yrs,2013,2013,Suicide Injury,2013,12,340695,3.52
,All Races,North Carolina,Both,20-24 yrs,2013,2013,Suicide Injury,2013,91,697312,13.05
Males,All Races,North Dakota,Both,20-24 yrs,2013,2013,Suicide Injury,2013,22,37080,59.33
Females,All Races,North Dakota,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,31665,.
,All Races,North Dakota,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,68745,.
Males,All Races,Ohio,Both,20-24 yrs,2013,2013,Suicide Injury,2013,102,403306,25.29
Females,All Races,Ohio,Both,20-24 yrs,2013,2013,Suicide Injury,2013,17,393585,4.32
,All Races,Ohio,Both,20-24 yrs,2013,2013,Suicide Injury,2013,119,796891,14.93
Males,All Races,Oklahoma,Both,20-24 yrs,2013,2013,Suicide Injury,2013,43,148744,28.91
Females,All Races,Oklahoma,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,140594,.
,All Races,Oklahoma,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,289338,.
Males,All Races,Oregon,Both,20-24 yrs,2013,2013,Suicide Injury,2013,40,136648,29.27
Females,All Races,Oregon,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,132238,.
,All Races,Oregon,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,268886,.
Males,All Races,Pennsylvania,Both,20-24 yrs,2013,2013,Suicide Injury,2013,115,451491,25.47
Females,All Races,Pennsylvania,Both,20-24 yrs,2013,2013,Suicide Injury,2013,25,434711,5.75
,All Races,Pennsylvania,Both,20-24 yrs,2013,2013,Suicide Injury,2013,140,886202,15.8
Males,All Races,Rhode Island,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,41429,.
Females,All Races,Rhode Island,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,40683,.
,All Races,Rhode Island,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,82112,.
Males,All Races,South Carolina,Both,20-24 yrs,2013,2013,Suicide Injury,2013,47,179449,26.19
Females,All Races,South Carolina,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,172981,.
,All Races,South Carolina,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,352430,.
Males,All Races,South Dakota,Both,20-24 yrs,2013,2013,Suicide Injury,2013,13,31535,41.22
Females,All Races,South Dakota,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,29006,.
,All Races,South Dakota,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,60541,.
Males,All Races,Tennessee,Both,20-24 yrs,2013,2013,Suicide Injury,2013,55,232721,23.63
Females,All Races,Tennessee,Both,20-24 yrs,2013,2013,Suicide Injury,2013,13,230256,5.65
,All Races,Tennessee,Both,20-24 yrs,2013,2013,Suicide Injury,2013,68,462977,14.69
Males,All Races,Texas,Both,20-24 yrs,2013,2013,Suicide Injury,2013,203,1013718,20.03
Females,All Races,Texas,Both,20-24 yrs,2013,2013,Suicide Injury,2013,57,955091,5.97
,All Races,Texas,Both,20-24 yrs,2013,2013,Suicide Injury,2013,260,1968809,13.21
Males,All Races,Utah,Both,20-24 yrs,2013,2013,Suicide Injury,2013,42,126293,33.26
Females,All Races,Utah,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,121000,.
,All Races,Utah,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,247293,.
Males,All Races,Vermont,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,23808,.
Females,All Races,Vermont,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,21868,.
,All Races,Vermont,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,45676,.
Males,All Races,Virginia,Both,20-24 yrs,2013,2013,Suicide Injury,2013,71,309064,22.97
Females,All Races,Virginia,Both,20-24 yrs,2013,2013,Suicide Injury,2013,14,288275,4.86
,All Races,Virginia,Both,20-24 yrs,2013,2013,Suicide Injury,2013,85,597339,14.23
Males,All Races,Washington,Both,20-24 yrs,2013,2013,Suicide Injury,2013,50,256196,19.52
Females,All Races,Washington,Both,20-24 yrs,2013,2013,Suicide Injury,2013,19,236047,8.05
,All Races,Washington,Both,20-24 yrs,2013,2013,Suicide Injury,2013,69,492243,14.02
Males,All Races,West Virginia,Both,20-24 yrs,2013,2013,Suicide Injury,2013,11,64286,17.11
Females,All Races,West Virginia,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,61661,.
,All Races,West Virginia,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,125947,.
Males,All Races,Wisconsin,Both,20-24 yrs,2013,2013,Suicide Injury,2013,49,205072,23.89
Females,All Races,Wisconsin,Both,20-24 yrs,2013,2013,Suicide Injury,2013,11,197010,5.58
,All Races,Wisconsin,Both,20-24 yrs,2013,2013,Suicide Injury,2013,60,402082,14.92
Males,All Races,Wyoming,Both,20-24 yrs,2013,2013,Suicide Injury,2013,14,22964,60.96
Females,All Races,Wyoming,Both,20-24 yrs,2013,2013,Suicide Injury,2013,P,20476,.
,All Races,Wyoming,Both,20-24 yrs,2013,2013,Suicide Injury,2013,S,43440,.
Males,All Races,Alabama,Both,25-29 yrs,2013,2013,Suicide Injury,2013,51,153743,33.17
Females,All Races,Alabama,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,157895,.
,All Races,Alabama,Both,25-29 yrs,2013,2013,Suicide Injury,2013,S,311638,.
Males,All Races,Alaska,Both,25-29 yrs,2013,2013,Suicide Injury,2013,23,32478,70.82
Females,All Races,Alaska,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,27952,.
,All Races,Alaska,Both,25-29 yrs,2013,2013,Suicide Injury,2013,S,60430,.
Males,All Races,Arizona,Both,25-29 yrs,2013,2013,Suicide Injury,2013,81,228882,35.39
Females,All Races,Arizona,Both,25-29 yrs,2013,2013,Suicide Injury,2013,16,211999,7.55
,All Races,Arizona,Both,25-29 yrs,2013,2013,Suicide Injury,2013,97,440881,22
Males,All Races,Arkansas,Both,25-29 yrs,2013,2013,Suicide Injury,2013,40,95852,41.73
Females,All Races,Arkansas,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,95102,.
,All Races,Arkansas,Both,25-29 yrs,2013,2013,Suicide Injury,2013,S,190954,.
Males,All Races,California,Both,25-29 yrs,2013,2013,Suicide Injury,2013,231,1464247,15.78
Females,All Races,California,Both,25-29 yrs,2013,2013,Suicide Injury,2013,55,1372346,4.01
,All Races,California,Both,25-29 yrs,2013,2013,Suicide Injury,2013,286,2836593,10.08
Males,All Races,Colorado,Both,25-29 yrs,2013,2013,Suicide Injury,2013,62,200559,30.91
Females,All Races,Colorado,Both,25-29 yrs,2013,2013,Suicide Injury,2013,15,186977,8.02
,All Races,Colorado,Both,25-29 yrs,2013,2013,Suicide Injury,2013,77,387536,19.87
Males,All Races,Connecticut,Both,25-29 yrs,2013,2013,Suicide Injury,2013,18,112974,15.93
Females,All Races,Connecticut,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,109086,.
,All Races,Connecticut,Both,25-29 yrs,2013,2013,Suicide Injury,2013,S,222060,.
Males,All Races,Delaware,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,30935,.
Females,All Races,Delaware,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,30928,.
,All Races,Delaware,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,61863,.
Males,All Races,District of Columbia,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,35882,.
Females,All Races,District of Columbia,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,42275,.
,All Races,District of Columbia,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,78157,.
Males,All Races,Florida,Both,25-29 yrs,2013,2013,Suicide Injury,2013,146,639821,22.82
Females,All Races,Florida,Both,25-29 yrs,2013,2013,Suicide Injury,2013,35,616456,5.68
,All Races,Florida,Both,25-29 yrs,2013,2013,Suicide Injury,2013,181,1256277,14.41
Males,All Races,Georgia,Both,25-29 yrs,2013,2013,Suicide Injury,2013,84,338579,24.81
Females,All Races,Georgia,Both,25-29 yrs,2013,2013,Suicide Injury,2013,17,339883,5
,All Races,Georgia,Both,25-29 yrs,2013,2013,Suicide Injury,2013,101,678462,14.89
Males,All Races,Hawaii,Both,25-29 yrs,2013,2013,Suicide Injury,2013,12,54176,22.15
Females,All Races,Hawaii,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,48393,.
,All Races,Hawaii,Both,25-29 yrs,2013,2013,Suicide Injury,2013,S,102569,.
Males,All Races,Idaho,Both,25-29 yrs,2013,2013,Suicide Injury,2013,27,53604,50.37
Females,All Races,Idaho,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,51938,.
,All Races,Idaho,Both,25-29 yrs,2013,2013,Suicide Injury,2013,S,105542,.
Males,All Races,Illinois,Both,25-29 yrs,2013,2013,Suicide Injury,2013,80,450685,17.75
Females,All Races,Illinois,Both,25-29 yrs,2013,2013,Suicide Injury,2013,21,441124,4.76
,All Races,Illinois,Both,25-29 yrs,2013,2013,Suicide Injury,2013,101,891809,11.33
Males,All Races,Indiana,Both,25-29 yrs,2013,2013,Suicide Injury,2013,64,210266,30.44
Females,All Races,Indiana,Both,25-29 yrs,2013,2013,Suicide Injury,2013,14,208174,6.73
,All Races,Indiana,Both,25-29 yrs,2013,2013,Suicide Injury,2013,78,418440,18.64
Males,All Races,Iowa,Both,25-29 yrs,2013,2013,Suicide Injury,2013,28,98050,28.56
Females,All Races,Iowa,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,93044,.
,All Races,Iowa,Both,25-29 yrs,2013,2013,Suicide Injury,2013,S,191094,.
Males,All Races,Kansas,Both,25-29 yrs,2013,2013,Suicide Injury,2013,29,97925,29.61
Females,All Races,Kansas,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,93883,.
,All Races,Kansas,Both,25-29 yrs,2013,2013,Suicide Injury,2013,S,191808,.
Males,All Races,Kentucky,Both,25-29 yrs,2013,2013,Suicide Injury,2013,40,141187,28.33
Females,All Races,Kentucky,Both,25-29 yrs,2013,2013,Suicide Injury,2013,10,136726,7.31
,All Races,Kentucky,Both,25-29 yrs,2013,2013,Suicide Injury,2013,50,277913,17.99
Males,All Races,Louisiana,Both,25-29 yrs,2013,2013,Suicide Injury,2013,39,169144,23.06
Females,All Races,Louisiana,Both,25-29 yrs,2013,2013,Suicide Injury,2013,10,167997,5.95
,All Races,Louisiana,Both,25-29 yrs,2013,2013,Suicide Injury,2013,49,337141,14.53
Males,All Races,Maine,Both,25-29 yrs,2013,2013,Suicide Injury,2013,13,38528,33.74
Females,All Races,Maine,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,38046,.
,All Races,Maine,Both,25-29 yrs,2013,2013,Suicide Injury,2013,S,76574,.
Males,All Races,Maryland,Both,25-29 yrs,2013,2013,Suicide Injury,2013,39,205532,18.98
Females,All Races,Maryland,Both,25-29 yrs,2013,2013,Suicide Injury,2013,15,207684,7.22
,All Races,Maryland,Both,25-29 yrs,2013,2013,Suicide Injury,2013,54,413216,13.07
Males,All Races,Massachusetts,Both,25-29 yrs,2013,2013,Suicide Injury,2013,38,236467,16.07
Females,All Races,Massachusetts,Both,25-29 yrs,2013,2013,Suicide Injury,2013,10,238874,4.19
,All Races,Massachusetts,Both,25-29 yrs,2013,2013,Suicide Injury,2013,48,475341,10.1
Males,All Races,Michigan,Both,25-29 yrs,2013,2013,Suicide Injury,2013,85,300916,28.25
Females,All Races,Michigan,Both,25-29 yrs,2013,2013,Suicide Injury,2013,16,294716,5.43
,All Races,Michigan,Both,25-29 yrs,2013,2013,Suicide Injury,2013,101,595632,16.96
Males,All Races,Minnesota,Both,25-29 yrs,2013,2013,Suicide Injury,2013,41,186137,22.03
Females,All Races,Minnesota,Both,25-29 yrs,2013,2013,Suicide Injury,2013,17,180498,9.42
,All Races,Minnesota,Both,25-29 yrs,2013,2013,Suicide Injury,2013,58,366635,15.82
Males,All Races,Mississippi,Both,25-29 yrs,2013,2013,Suicide Injury,2013,19,96154,19.76
Females,All Races,Mississippi,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,98006,.
,All Races,Mississippi,Both,25-29 yrs,2013,2013,Suicide Injury,2013,S,194160,.
Males,All Races,Missouri,Both,25-29 yrs,2013,2013,Suicide Injury,2013,58,199660,29.05
Females,All Races,Missouri,Both,25-29 yrs,2013,2013,Suicide Injury,2013,17,198917,8.55
,All Races,Missouri,Both,25-29 yrs,2013,2013,Suicide Injury,2013,75,398577,18.82
Males,All Races,Montana,Both,25-29 yrs,2013,2013,Suicide Injury,2013,18,32444,55.48
Females,All Races,Montana,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,30800,.
,All Races,Montana,Both,25-29 yrs,2013,2013,Suicide Injury,2013,S,63244,.
Males,All Races,Nebraska,Both,25-29 yrs,2013,2013,Suicide Injury,2013,11,64389,17.08
Females,All Races,Nebraska,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,60896,.
,All Races,Nebraska,Both,25-29 yrs,2013,2013,Suicide Injury,2013,S,125285,.
Males,All Races,Nevada,Both,25-29 yrs,2013,2013,Suicide Injury,2013,43,101432,42.39
Females,All Races,Nevada,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,96501,.
,All Races,Nevada,Both,25-29 yrs,2013,2013,Suicide Injury,2013,S,197933,.
Males,All Races,New Hampshire,Both,25-29 yrs,2013,2013,Suicide Injury,2013,10,39483,25.33
Females,All Races,New Hampshire,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,37485,.
,All Races,New Hampshire,Both,25-29 yrs,2013,2013,Suicide Injury,2013,S,76968,.
Males,All Races,New Jersey,Both,25-29 yrs,2013,2013,Suicide Injury,2013,44,288088,15.27
Females,All Races,New Jersey,Both,25-29 yrs,2013,2013,Suicide Injury,2013,12,277708,4.32
,All Races,New Jersey,Both,25-29 yrs,2013,2013,Suicide Injury,2013,56,565796,9.9
Males,All Races,New Mexico,Both,25-29 yrs,2013,2013,Suicide Injury,2013,31,72358,42.84
Females,All Races,New Mexico,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,68048,.
,All Races,New Mexico,Both,25-29 yrs,2013,2013,Suicide Injury,2013,S,140406,.
Males,All Races,New York,Both,25-29 yrs,2013,2013,Suicide Injury,2013,116,720995,16.09
Females,All Races,New York,Both,25-29 yrs,2013,2013,Suicide Injury,2013,25,726512,3.44
,All Races,New York,Both,25-29 yrs,2013,2013,Suicide Injury,2013,141,1447507,9.74
Males,All Races,North Carolina,Both,25-29 yrs,2013,2013,Suicide Injury,2013,91,317973,28.62
Females,All Races,North Carolina,Both,25-29 yrs,2013,2013,Suicide Injury,2013,15,322663,4.65
,All Races,North Carolina,Both,25-29 yrs,2013,2013,Suicide Injury,2013,106,640636,16.55
Males,All Races,North Dakota,Both,25-29 yrs,2013,2013,Suicide Injury,2013,13,29437,44.16
Females,All Races,North Dakota,Both,25-29 yrs,2013,2013,Suicide Injury,2013,P,24593,.
